relationship_id,from_entity_id,to_entity_id,relationship_type,evidence,source,derivation_method,validation_status
REL-D5F8B05C6BC5DAFB,MSV1-01D376125BA0F557,FAM-26620E531A15601D,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-CCEC444462C4819C,MSV1-D3876678EC2A0499,FAM-F55D4058119CF96E,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-0A079A04A802B9E3,MSV1-A92FA5B8E06BF287,FAM-8BCC9A85EA83C747,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-38EBFF2F1603B647,MSV1-5FFC9FE2B0387F2D,FAM-581FE171855BC551,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-100CB02B16BEB14A,MSV1-82F0E9CD35E8A931,FAM-579946298A43AA20,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-903D0BD9D6E61311,MSV1-A7DCF70681073EAE,FAM-579946298A43AA20,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-4027C4AA51AEED63,MSV1-91EF7F4B938D71E1,FAM-579946298A43AA20,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-6B13DCBAED3B2A40,MSV1-37560BE34E3558A6,FAM-579946298A43AA20,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-28F882922D82EBDC,MSV1-9A31F5182B4BEF80,FAM-579946298A43AA20,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-CC2163594BC7D2FF,MSV1-31DE370A379FB808,FAM-579946298A43AA20,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-27AEF70675334CB0,MSV1-A272A6B335D6C75B,FAM-88F84229B42F6887,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-E8286B994CB9031B,MSV1-E58C9523625C8DB7,FAM-1C5542FC3DADBCAB,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-0AF8F79F2EDDFA43,MSV1-7C9255AA2DA813CB,FAM-F6BEA5A5F944E2F3,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-0DE21EA472033415,MSV1-DE67857A5AA29730,FAM-E4C1C78C87FA4FA0,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-8222A4D8447DBB08,MSV1-F8AE740159F945BD,FAM-120A83A371DADC7C,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-847CB72E0F935082,MSV1-F0B2BE9C15DF3DEF,FAM-3BDB28680B593AC1,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-727394D3C8E9F860,MSV1-4F6822532A7855A7,FAM-F912C25215F83C24,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-D42A173ECF37E960,MSV1-55C19B284F89F3CC,FAM-D17910BAD8D5A981,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-2D8C3B6B8FB8BE21,MSV1-4D453E0ABEF71EAC,FAM-1440E5DE545B1E68,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-A4C013E07AA34B4D,MSV1-9EC291E6A78CC274,FAM-6A4F15FF4F24ECF2,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-330C2E578CE191B3,MSV1-C395702C2F0790E3,FAM-2D48A9DA4ACC4877,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-38BDD23EFD3D8189,MSV1-07FA5BBFD5BF4BDD,FAM-2D48A9DA4ACC4877,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-4EB6F36075BDB5B2,MSV1-05FC10FBF6167552,FAM-2D48A9DA4ACC4877,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-24D284D7DB9A3175,MSV1-B2CC836DA84D217D,FAM-2DCA58A275244508,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-9CA5E2758169F03E,MSV1-970DCFD26B6F6889,FAM-6688A1E7932E81D2,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-E5D626305C8E3D97,MSV1-6574984A1544326D,FAM-9EBE3086D0E331C1,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-B57BA4F52294240C,MSV1-A6F75043795261A6,FAM-D2E374B29D7F8326,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-F9570FD075366233,MSV1-F330FA1D4B0316D3,FAM-EBB98E23A34B67A8,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-4E71F415843A3445,MSV1-32CCDC9483073D23,FAM-812445D42DEB9CAB,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-1F72AE2D10C68701,MSV1-4971086D304AD9F8,FAM-E7F2BF5827ECB468,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-10333D2B5A294560,MSV1-30BD38FB77E4063B,FAM-A0848968951DDB7C,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-5B411559D67D1FCB,MSV1-351334F4825A512F,FAM-3A205FF59782C56B,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-FFF1319B279FAF82,MSV1-C63CACDA59C7FFFE,FAM-BDA384690057ABE5,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-0229FAC245BBA45E,MSV1-5C6AD0791B914EDD,FAM-BDC066B07C349D26,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-2DC54DA50B796E9C,MSV1-CD2C0FD60BB29751,FAM-01B6156941726309,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-89ACAC9ABAB25B31,MSV1-C29F6D71616D5AF5,FAM-2DFBF4A9DFF07478,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-ABA7589B4D518F8E,MSV1-3B7AE8EA1EE01995,FAM-B15A03EC7132DCD8,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-DAF134556615EDFF,MSV1-8DA8C9CE7C52D024,FAM-F75ACF47BF6E62FF,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-CCE760E01EDAE0AF,MSV1-D7DC7D9EF56657D0,FAM-23F04EB0A113991A,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-3D2863A3C47EE9C1,MSV1-54BE620E17C32F33,FAM-CE4A10A65D3D3793,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-D7D0E93DF7A008BE,MSV1-F5381FB562A81827,FAM-5C18F15E48F6476C,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-7BF845F0F8C54888,MSV1-C2A1537F20395513,FAM-85EBB055CC2BBC48,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-27A0BEDA0183E363,MSV1-80B26619E5F31557,FAM-965F3A09804B5BD2,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-95DB52F24E419A40,MSV1-ACF95066F94D6435,FAM-9C9B7DC8EC50B5E3,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-7A7B25094286C9B8,MSV1-06BEF344E49B7CD0,FAM-25AB5A08C6DD15DE,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-BF65FFEA5BF4A800,MSV1-B6EE9EEFF75C4216,FAM-65CF53B54F566997,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-F003E2B791B99B25,MSV1-57D6835421F7AD08,FAM-1D69F0EF15C8ED37,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-F01B1416DBD053F8,MSV1-9B108F9A928BB368,FAM-2287E28476D4B99F,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-B362B7320B015B5B,MSV1-EA256D74D020A692,FAM-264F7DBAB030FD41,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-D93094141DC74D63,MSV1-BDC3F6277CFB5DE7,FAM-3B295FDA7C29169F,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-81B6DD21DC786554,MSV1-ABB22359B2C8EE81,FAM-C980AF0144D805A4,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-1A4D0AD6101F1CC7,MSV1-FDC490D362DA9389,FAM-C980AF0144D805A4,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-0C5AB2024E87347C,MSV1-62608CE1EDD2F938,FAM-239A921C3D894A0B,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-C31A249E62BAE87F,MSV1-9987B09C822D494D,FAM-F54ADADB62068903,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-E5397665042BD979,MSV1-E198DC907C72DF2C,FAM-BD1A7034A42714D5,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-29713E1B079AEF7F,MSV1-51401E3EF8BDCDD9,FAM-BD1A7034A42714D5,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-BC423C0EE83921B7,MSV1-B6B1EABBF5EA66B5,FAM-BD1A7034A42714D5,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-2059DE52C4774C08,MSV1-5A29EB1E2FA03E87,FAM-BD1A7034A42714D5,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-965580D5D1437C7F,MSV1-6457A583CCDE567B,FAM-BD1A7034A42714D5,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-D710DB103C11B13A,MSV1-31F47BDE1FCD3153,FAM-BD1A7034A42714D5,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-9A48006CC0223F8C,MSV1-4C3205A4DE389B0B,FAM-BD1A7034A42714D5,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-7583CFC9335532D8,MSV1-16BCFA28DF39AC06,FAM-BD1A7034A42714D5,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-FCEC90BF7FA5BF54,MSV1-668D485AA73DDB82,FAM-A455133BFCD21CC5,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-263AEFFF9E63228A,MSV1-B2B9F9C290A80FAE,FAM-A5A67725D2F0ECEA,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-FD9F9B519F3DCAD4,MSV1-E9609669F0C94312,FAM-4E567822161DD8B7,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-64328EC6827F985D,MSV1-85B77D77E91620F9,FAM-78EF20A69990821F,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-83786BDAB811B277,MSV1-E82F324C886068BE,FAM-78EF20A69990821F,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-43429120663920C4,MSV1-3A23B16CB0138F65,FAM-A7ECEF8F89B0764C,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-FB37E05786D8A36D,MSV1-4DD5E835BE1CBC88,FAM-7D4608A18A9AB6E0,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-0EAF094DBA280D26,MSV1-A804138002226807,FAM-7932414173572B4C,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-5ACB80DCCB8E8562,MSV1-FB8BCBD045328B17,FAM-579946298A43AA20,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-00063E71798F7DC0,MSV1-77C37A240892FBD0,FAM-88261E834D55E24E,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-9C9EA6B3CEA920D7,MSV1-D04449759384997F,FAM-35459B64655D106B,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-906EF742564A0B24,MSV1-886B47F18F600A5A,FAM-7CADFD7E23DEBDE2,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-189A0C52FE639F6E,MSV1-1DD2B96769E56A36,FAM-37EAAAC9EB994C39,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-9EE0C041335D3783,MSV1-4BA2BE9D6DB89F85,FAM-F73DC51BE6EA7FF5,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-3FF757EB3B28E560,MSV1-AE65C821030951E1,FAM-F73DC51BE6EA7FF5,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-89872B890306D9AB,MSV1-826B40FDC1F56190,FAM-F73DC51BE6EA7FF5,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-79CB0321C9E31411,MSV1-90CDBF2A07DCD8CA,FAM-F73DC51BE6EA7FF5,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-35EB5056FC721F8D,MSV1-FCA73DFDC8A5CA07,FAM-F73DC51BE6EA7FF5,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-E0DBD9C788E70214,MSV1-1361C9DE1AC6A6B8,FAM-A3C976EC1227E524,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-76995C2CDC3DC200,MSV1-FD7914B52EDD17A1,FAM-63A7BEFC35E2CE42,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-AF818149411475E9,MSV1-3E4312BA66F2E3C0,FAM-4DA2FAFF034B7633,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-34CD4AB704AE9FE1,MSV1-53D526C9681923DB,FAM-A6E5CEA4394B5E0E,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-065A4E82F3C19A8A,MSV1-A5DE34A469292C11,FAM-38EE497A563B9DF4,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-5D33E7AEC4DCE6F4,MSV1-37BC8F33D6129131,FAM-3ECF3A5739DF79F2,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-A94B8704A503605D,MSV1-85D5196653201866,FAM-8AA06CC7493E0DCC,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-572ABF5EF582CDC6,MSV1-D8CA4EB662304BD8,FAM-0AD3E8C484557F76,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-C140AD50F6A62A22,MSV1-EA0B52630C714976,FAM-2F4F01495DD95C7D,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-E3C84FD451943091,MSV1-8BC9502746E56796,FAM-7CA29C8CE9FBFDEF,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-DE2EFA55537CED19,MSV1-A068ECD5E637B269,FAM-D5F2D2D4DE479690,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-03E40995A0A6ACC7,MSV1-D3478EB0536FB3E5,FAM-60E6B73116D2E4C5,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-4147AC5A8DF2DCB9,MSV1-F9937A7550868B2B,FAM-FF97608F9D80D165,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-C9D732BD276AB2EF,MSV1-99E3E7D36786FEFC,FAM-C5D2033921CB792A,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-EF4DBB34943EB4F8,MSV1-F03896B7D2416F7E,FAM-2391CA423E0A8815,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
REL-85EB903083B1E3AF,MSV1-68A238D847FCBFFA,FAM-A6C0BD1F2496D72E,BELONGS_TO_DERIVED_FAMILY,Derived from conservative standard identifier family parsing,MANAKSETU_V02_DETERMINISTIC_PARSE,IDENTIFIER_PARSE,INFERRED_NOT_OFFICIAL
