evidence_span_id,standard_id,standard_number,field,evidence_text,char_start,char_end,evidence_source,validation_status
EVS-V03-005748,MSV1-8D1BAB2CFB47DD00,IS 18389:2023,title,"Fipronil, technical - Specification",0,35,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005749,MSV1-5C48793AC6447C9A,IS 18390:2023,title,Fipronil + Acetamiprid suspension concentrate (SC) - Specification,0,66,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005750,MSV1-B006B28734537075,IS 18391:2023,title,Fipronil + Thiamethoxam suspension concentrate (SC) - Specification,0,67,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005751,MSV1-A7982F910656B0AE,IS 18430 (Part 20):2023,title,Geometrical product specifications GPS Filtration: Part 20 Linear profile filters: Basic concepts,0,97,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005752,MSV1-4E98512074FEF8A7,IS 18432 (Part 2):2023,title,"Geometrical product specifications (GPS) - Surface texture: Profile: Part 2 Terms, definitions and surface texture parameters",0,125,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005753,MSV1-5326EA91C1B6D369,IS 18433 (Part 1):2023,title,Measurement of Surface Frictional Properties - Methods of Test Part 1 Pendulum Test,0,83,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005754,MSV1-26903C9CAB592D95,IS 18433 (Part 2):2023,title,Measurement of Surface Frictional Properties - Methods of Test Part 2 Ramp Test,0,79,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005755,MSV1-4221A4D726A65557,IS 1196:2023,title,Laying Bitumen Mastic Flooring - Code of Practice (Third Revision),0,66,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005756,MSV1-FA7C48DE362E0DA6,IS 4127:2023,title,Laying of Glazed Stoneware Pipes - Code of Practice (Second Revision),0,69,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005757,MSV1-7CEA83394A18C4F9,IS 18363:2023,title,Zinc solubilizing bacterial inoculant (ZnSBI) - SPECIFICATION,0,61,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005758,MSV1-A543C71DCB369030,IS 1984 (Part 1):2023,title,Injection containers and accessories Part 1 Injection vials made of glass tubing (First Revision),0,97,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005759,MSV1-370247E9BF1CE01E,IS 18441:2023,title,"Lambdacyhalothrin + Thiamethoxam, ZC - Specification",0,52,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005760,MSV1-1C1E91F910A29408,IS 18440:2023,title,Isoprothiolane + Fipronil emulsifiable concentrate - Specification,0,66,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005761,MSV1-1714427C4EF76730,IS 18150:2023,title,"Non-Sewered On-SIte Santitation System - Design, Fabrication and Installation of Biodigesters for Human Waste Decomposition - Code of Practice",0,142,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005762,MSV1-DEE51D9D4D0AE5D2,IS 2018:2023,title,Chemical Analysis of Calcium Silicon,0,36,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005763,MSV1-79BED63E8A86FBB4,IS 2176:2023,title,Textiles - Quantitative Chemical Analysis - Mixtures of Acetate with Certain Other Fibres (Method Using Acetone) (Second Revision),0,130,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005764,MSV1-7822F5125F79C7A0,IS 2605:2023,title,Zinc Anodes For Electroplating - Specification (Second Revision),0,64,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005765,MSV1-90CD6E2E98B9F66E,IS 2782:2023,title,Refined Nickel- Specification (First Revision),0,46,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005766,MSV1-A61100FFC72D8307,IS 4027 (Part 2):2023,title,Chemical analysis of bronzes - Methods Part 2 Determination of manganese - Photometric method,0,93,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005767,MSV1-F477AC980A39BB05,IS 6233:2023,title,Bone Cutting Stille Liston Pattern Forceps - Specification (First Revision),0,75,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005768,MSV1-25578CD313140337,IS 6281:2023,title,Bone Awl (First Revision),0,25,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005769,MSV1-347BB2E03B46D393,IS 6371:2023,title,"Lane's, Lane-Fagge's and Fergusson's Patterns Bone Holding Forceps - Specification ( First Revision )",0,101,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005770,MSV1-C949E54777ED343E,IS 6484:2023,title,Fergusson's Pattern Orthopaedic Gouge Forceps - Specification First Revision,0,76,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005771,MSV1-D2E29BAF3D9EFAE7,IS 6485:2023,title,Angular Orthopaedic Gouge Forceps - Specification ( First Revision ),0,68,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005772,MSV1-24C4E5239DAC2930,IS 6501:2023,title,Stille Luer's Pattern Orthopaedic Gouge Forceps - Specification (First Revision),0,80,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005773,MSV1-1DB076FF0D49ADAA,IS 6503:2023,title,Textiles - Quantitative Chemical Analysis - Ternary Fibre Mixtures (Second Revision),0,84,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005774,MSV1-BAD2892FA58D9DDA,IS 8176:2023,title,Dissectors - Penfield's Pattern (First Revision),0,48,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005775,MSV1-DCA3E1B98C80FF76,IS 8926:2023,title,"Bone Skid, Murphy Lane's Pattern - Specification (First Revision)",0,65,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005776,MSV1-1CEC591CAACC6588,IS 11169 (Part 2):2023,title,STEELS FOR COLD HEADING/COLD EXTRUSION APPLICATIONS part 2 stainless steels-SPECIFICATION (first revision),0,106,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005777,MSV1-45A083C2739F0CAB,IS 14927 (Part 1):2023,title,Cable Trunking Systems and Cable Ducting Systems for Electrical Installations Part 1: General Requirements first revision,0,121,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005778,MSV1-7012B270741D1306,IS 18344 (Part 4):2023,title,Washer-disinfectors Part 4 Requirements and tests for washer-disinfectors employing chemical disinfection for thermolabile endoscopes,0,133,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005779,MSV1-D70AF0368FC18619,IS 18360:2023,title,Anaesthetic and Respiratory Equipment Dimensions of Non-Interchangeable Screw-Threaded NIST Low-Pressure Connectors for Medical Gases,0,133,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005780,MSV1-EFE2173FFE5A19D2,IS 18375 (Part 1):2023,title,Medical Suction Equipment Part 1 Electrically Powered Suction Equipment,0,71,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005781,MSV1-23D3E72424DBDD16,IS 18375 (Part 2):2023,title,Medical Suction Equipment Part 2 Manually Powered Suction Equipment (Second Revision),0,85,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005782,MSV1-96217C631AC4E1BE,IS/ISO/IEC 27005:2022,title,"Information Security, Cybersecurity and Privacy Protection - Guidance on Managing Information Security Risks ( Third Revision )",0,127,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005783,MSV1-D5CC783E0291B4E1,IS/IEC 60320 (Part 2/Sec 3):2018,title,Appliance couplers for household and similar general purposes Part 2-3: Appliance couplers with a degree of protection higher than IPX0 Second Revision,0,151,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005784,MSV1-95DFEA251A1F4805,IS/IEC 62271 (Part 103):2021,title,High-voltage switchgear and controlgear Part 103 Alternating current switches for rated voltages above 1 kV up to and including 52 kV ( First Revision ),0,152,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005785,MSV1-59A0CB9602CA46EB,IS/IEC/TR 63282:2020,title,LVDC systems Assessment of standard voltages and power quality requirements,0,75,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005786,MSV1-AF0C2F9460FB10D0,IS 10872:2023,title,Malathion Code of Safety (First Revision),0,41,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005787,MSV1-3E6F5C63B90E6F8D,IS 18074 (Part 2):2023,title,Implants for surgery - Ultra-high-molecular-weight polyethylene Part 2 Moulded forms,0,84,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005788,MSV1-165DAB16D1A7D35B,IS/IEC 62271 (Part 109):2019,title,High-Voltage switchgear and Controlgear: Part 109 Alternating-current series capacitor by-pass switches,0,103,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005789,MSV1-A50A1083E3B57311,IS 9265:2023,title,"Clamp, Compression, Muller's Pattern - Specification (First Revision)",0,69,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005790,MSV1-6C2278C62EC934B4,IS 9279:2023,title,Aluminium Phosphide - Code of Safety ( First Revision ),0,55,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005791,MSV1-FDC08FD84406DEC8,IS/IEC 63318:2022,title,SELV d.c. Systems Conforming to the ESMAP Multi-Tier Framework Tier 2 and Tier 3 Requirements for Household Electricity Supply -Specification,0,141,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005792,MSV1-8D1D5F4F0A66DF80,IS 10728:2023,title,"Nail, Square, Radius - Specification ( First Revision )",0,55,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005793,MSV1-958C928AED78FF36,IS/IEC 62271 (Part 1):2017,title,HIGH-VOLTAGE SWITCHGEAR AND CONTROLGEAR PART 1 COMMON SPECIFICATIONS FOR ALTERNATING CURRENT SWITCHGEAR AND CONTROLGEAR,0,119,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005794,MSV1-C3B01C5485A90D1E,IS/IEC 60309 (Part 1):2021,title,Plugs fixed or portable socket-outlets and appliance inlets for industrial purposes Part 1: General requirements Second Revision,0,128,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005795,MSV1-EEE28E0F88C0A3A2,IS/IEC 60309 (Part 2):2021,title,Plugs fixed or portable socket-outlets and appliance inlets for industrial purposes Part 2: Dimensional compatibility requirements for pin and contact-tube accessories Second Revision,0,183,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005796,MSV1-8925E8DE10AE8A22,IS 27:2023,title,Primary Lead - Specification (Fifth Revision).,0,46,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005797,MSV1-80BF273E10A29393,IS 419:2023,title,Putty for use on window frames - Specification (Second Revision),0,64,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005798,MSV1-441F8954DCE30A15,IS 1729:2023,title,"SAND CAST IRON SPIGOT AND SOCKET PIPES, FITTINGS AND ACCESSORIES - SPECIFICATION",0,80,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005799,MSV1-48E996B1AE9E592C,IS 11111:2023,title,Leaded bronze powders - Specification,0,37,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005800,MSV1-80825B427B973F9D,IS 5850:2023,title,STAR (TRIANGULAR) CUTTERS FOR USE IN FOUNDRIES - SPECIFICATION (First Revision),0,79,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005801,MSV1-A6D9F4A6D157E313,IS/ISO/TS 30423:2021,title,Human resource management - Compliance and ethics metrics cluster,0,65,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005802,MSV1-01C9F09B68A47FCA,IS/ISO/TS 30425:2021,title,Human resource management - Workforce availability metrics cluster,0,66,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005803,MSV1-D75F011D9150DC6F,IS 723:2023,title,Steel Countersunk Head Wire Nails - Specification ( Second Revision ),0,69,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005804,MSV1-D4D461726248236C,IS 1363 (Part 1):2023,title,"Hexagon head bolts, screws and nuts of product grade C Part 1 Hexagon head bolts (Size range M5 to M64) (sixth revision)",0,120,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005805,MSV1-781B69FF91C94982,IS 1971:2023,title,Crop Protection Equipment - Hand-operated stirrup-type - Specification (sixth revision),0,87,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005806,MSV1-5429C7DD684FBA3E,IS 8998:2023,title,Coupling Devices for PLC Systems Methods of Tests ( First Revision),0,67,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005807,MSV1-7F31730FA8332D66,IS 7896:2023,title,Air Conditioning Outdoor Design Conditions Data for Indian Cities (Second Revision),0,83,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005808,MSV1-A153E81FF85CF361,IS/ISO 11031:2016,title,CRANES - PRINCIPLES FOR SEISMICALLY RESISTANT DESIGN,0,52,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005809,MSV1-AFC6753F3E601AE6,IS 13559 (Part 5):2023,title,Cranes — Information to be Provided Part 5 Overhead Travelling Cranes and Portal Bridge Cranes,0,94,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005810,MSV1-357DC00AF9CCFF74,IS 18154 (Part 1):2023,title,Air-cooled air conditioners and air-to-air heat pumps Testing and calculating methods for seasonal performance factors Part 1: Cooling seasonal performance factor ISO 16358-1 : 2013 MOD,0,185,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005811,MSV1-704069410E02CE2B,IS 18154 (Part 2):2023,title,Air-cooled air conditioners and air-to-air heat pumps Testing and calculating methods for seasonal performance factors Part 2: Heating seasonal performance factor,0,162,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005812,MSV1-08000C319525F56A,IS 18154 (Part 3):2023,title,Air-cooled air conditioners and air-to-air heat pumps Testing and calculating methods for seasonal performance factors Part 3: Annual performance factor,0,152,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005813,MSV1-F9B5935BF5E2F48E,IS 18272:2023,title,Residual pressure valves and type testing of cylinder valves incorporating residual pressure devices - Specification,0,116,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005814,MSV1-2222F9CEB35B44C2,IS 18381 (Part 1):2023,title,Unmanned Aerial Vehicles (UAV) - General Requirements Part 1 Applications Other Than Military Purposes,0,102,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005815,MSV1-D25BE0E51C966E34,IS 1735 (Part 1):2023,title,BEEHIVE STAND - SPECIFICATION PART 1 FOLDING TYPE (Second Revision),0,67,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005816,MSV1-8E31AEA772D9E4AE,IS 7459:2023,title,Wasp trap - Specification (first revision of IS 7459),0,53,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005817,MSV1-B4A69A95E1929825,IS 9591:2023,title,PLASTICIZER ESTERS METHODS OF SAMPLING AND TESTS,0,48,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005818,MSV1-761495B39E541538,IS/ISO 11925 (Part 2):2020,title,Reaction to fire tests - Ignitability of products subjected to direct impingement of flame - Part 2: Single-flame source test,0,125,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005819,MSV1-1D79A026F34F217B,IS 13360 (Part 9/Sec 7):2023,title,PLASTICS METHODS OF TESTING PART 9 OPTICAL PROPERTIES Section 7 Determination of Specular Gloss of Plastic Films and Solid Plastics,0,131,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005820,MSV1-4DB559402B92D8A0,IS 14136:2023,title,Package bee box - Specification first revision of IS 14136,0,58,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005821,MSV1-17BB491010ACD283,IS 10956:2023,title,Welding coupling body for oil hydraulic couplings - Specification,0,65,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005822,MSV1-73118CF66FDE59FF,IS 9725 (Part 2):2023,title,Male Stud Tee Body Stud Branch For Oil Hydraulic Couplings Specification Part 2 Made From Bar Stock,0,99,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005823,MSV1-90EB5059003BFE71,IS 1448 (Part 194):2023,title,Petroleum and its Products - Methods of Test PART DETERMINATION OF RUST - PREVENTION CHARACTERISTICS OF LUBRICATING GREASES DYNAMIC WET CONDITIONS,0,146,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005824,MSV1-F4D76B4D9C9C7C7C,IS 1448 (Part 195):2023,title,Petroleum and its Products-Methods of Test PART DETERMINATION OF RESISTIVITY OF PETROLEUM COKE,0,94,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005825,MSV1-31D7BCD994BDD21E,IS 18364:2023,title,Sensory analysis Methodology Guidelines for the measurement of the performance of a quantitative descriptive sensory panel,0,122,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005826,MSV1-3D8E92B239C14644,IS 18365 (Part 1):2023,title,Sensory Analysis - General Guidance for the Staff of a Sensory Evaluation Laboratory - Part 1: Staff Responsibilities,0,117,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005827,MSV1-5C784030F2BD56FD,IS 18365 (Part 2):2023,title,Sensory Analysis - General Guidance for the Staff of a Sensory Evaluation Laboratory - Part 2: Recruitment and Training of Panel Leaders,0,136,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005828,MSV1-7604A90B611AFF9B,IS 18367:2023,title,"Sensory Analysis - Methodology - General Guidance for Measuring Odour, Flavour and Taste Detection Thresholds by a Three-Alternative Forced-Choice (3-AFC) Procedure",0,164,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005829,MSV1-895EF5CF562FD675,IS 18368:2023,title,Sensory Analysis - Assessment (Determination and Verification) of the Shelf Life of Foodstuffs,0,94,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005830,MSV1-EF678763DDCAB5AB,IS 18369:2023,title,Sensory Analysis- General Guidance for the Application of Sensory Analysis in Quality Control,0,93,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005831,MSV1-13205A375C479990,IS 18370:2023,title,Sensory Analysis - Guidance on Substantiation for Sensory and Consumer Product Claims,0,85,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005832,MSV1-FB3EE92C8AF1290C,IS 18372:2023,title,Sensory Analysis - Methodology - General Guidance for Establishing A Sensory Profile,0,84,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005833,MSV1-3748ABEE179A069F,IS 18383 (Part 1):2023,title,EQUIPMENT FOR HARVESTING AND CONSERVATION ROUND BALERS PART 1 TERMINOLOGY AND COMMERCIAL SPECIFICATIONS,0,103,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005834,MSV1-856E04F034A4E230,IS/ISO 21503:2022,title,Project Programme and Portfolio Management Guidance on Programme Management (First Revision),0,92,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005835,MSV1-9DDD966C18D94A7E,IS/ISO 21504:2022,title,Project Programme and Portfolio Management Guidance on Portfolio Management,0,75,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005836,MSV1-E89E36D3FEF70259,IS/ISO 22327:2018,title,Security and resilience Emergency management Guidelines for implementation of a community-based landslide early warning system,0,126,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005837,MSV1-42C8771B8082A430,IS/ISO/TS 30410:2018,title,Human resource management - Impact of hire metric,0,49,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005838,MSV1-3BF82FD13D0D483D,IS 13360 (Part 9/Sec 8):2023,title,PLASTICS METHODS OF TESTING PART 9 OPTICAL PROPERTIES Section 8 Determination of Transparency of Plastic Sheeting,0,113,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005839,MSV1-9AAD943F75A15C5C,IS 3291:2023,title,Thread take up cams for sewing machines for household purposes Specification,0,76,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005840,MSV1-90DF6FBE4AD82EB1,IS 11859:2023,title,Agricultural tractors - Test procedures - Turning and clearance diameters (second revision),0,91,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005841,MSV1-243DEDD1E06D8CD5,IS 18732:2023,title,GUIDE FOR IMPLEMENTATION OF ELECTRICAL INSTALLATION STANDARDS IN BUILDING,0,73,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005842,MSV1-050E8696BF3C2BC6,IS 486:2023,title,Brushes sash tool for paints and varnishes - Specification (Fifth Revision) Amendment - 1,0,89,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005843,MSV1-DF00428510C468AA,IS 1984 (Part 2):2023,title,Injection containers and accessories Part 2 Injection vials made of moulded glass Third Revision,0,96,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005844,MSV1-D404CDC367699E5A,IS 3627:2023,title,TEXTILES CLOTH ROLLERS FOR PLAIN CALICO LOOMS SPECIFICATION First Revision of IS 3627,0,85,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005845,MSV1-87D64C520E6B6BBF,IS 3825:2023,title,TEXTILES INSET MAIL WIRE HEALDS FOR JUTE WEAVING SPECIFICATION Third Revision of IS 3825,0,88,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005846,MSV1-C02BF566701030F4,IS 4264:2023,title,Caustic Soda Code of Safety (First Revision),0,44,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005847,MSV1-87268E2775C0FE8E,IS 4438:2023,title,TEXTILES PERFORATED STRIPS FOR TAKE-UP ROLLERS SPECIFICATION First Revision of IS 4438,0,86,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005848,MSV1-98D3396B1DBF250C,IS 4775:2023,title,TEXTILES PICKING STICKS FOR AUTOMATIC AND UNDERPICK LOOMS SPECIFICATION Second Revision of IS 4775,0,98,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005849,MSV1-E97699530FDDA6C1,IS 4739:2023,title,Medical Textiles Zinc oxide elastic adhesive bandage Specification second revision of IS 4739,0,93,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005850,MSV1-3F003F98713248A8,IS 8137:2023,title,TEXTILES SPRINGS FOR PLAIN CALICO LOOMS SPECIFICATION First Revision of IS 8137,0,79,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005851,MSV1-6F21AF4944D944C6,IS 8138:2023,title,TEXTILES PICKING NOSE BOSS AND SHELL FOR LOOMS SPECIFICATION (First Revision of IS 8138),0,88,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005852,MSV1-A7AB4E0721991D64,IS 8139:2023,title,TEXTILES PICKING CONE AND BOLT FOR LOOMS SPECIFICATION First Revision of IS 8139,0,80,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005853,MSV1-95C8A8968638673B,IS 8545:2023,title,TEXTILES LOOM PICKERS SPECIFICATION First Revision of IS 8545,0,61,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005854,MSV1-62D42E71EE47CA81,IS 8875:2023,title,TEXTILES SHEDDING TAPPETS FOR PLAIN CALICO LOOMS SPECIFICATION First Revision of IS 8875,0,88,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005855,MSV1-EE43D3EC7B673EA7,IS 9287:2023,title,TEXTILES WOODEN SHUTTLE BLOCKS FOR PIRN-CHANGING AUTOMATIC LOOMS SPECIFICATION First Revision of IS 9287,0,104,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005856,MSV1-E0E5DC1923C3F3AE,IS 9565:2023,title,ACCEPTANCE STANDARDS FOR ULTRASONIC INSPECTION OF STEEL CASTINGS-SPECIFICATION,0,78,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005857,MSV1-D3A883A9DD73D3D0,IS 11508:2023,title,TEXTILES FALLER BARS FOR JUTE DRAWING FRAMES SPECIFICATION First Revision of IS 11508,0,85,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005858,MSV1-ECDA434D53151DC0,IS 11933:2023,title,TEXTILES 4B PLASTIC PICKERS SPECIFICATION First Revision of IS 11933,0,68,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005859,MSV1-8D144C03AA6FC9A4,IS 12885:2023,title,TEXTILES PRESSING ROLLER ASSEMBLY FOR JUTE DRAWING FRAME SPECIFICATION First Revision of IS 12885,0,97,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005860,MSV1-2D6FBAAB2280F594,IS 12886:2023,title,TEXTILES HEART CAM FOR JUTE SPINNING FRAME SPECIFICATION First Revision of IS 12886,0,83,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005861,MSV1-1DBD936A0178E6EF,IS 13751:2023,title,Tungsten Ore for Hard Metal Industry - Specification (First revision),0,69,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005862,MSV1-8FF8174C5123FC8A,IS 13923:2023,title,Lead Seal - Specification (First revision),0,42,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005863,MSV1-FB2E9C3149D5428A,IS 14614:2023,title,Residual current-operated protective devices RCDs for household and similar use Electromagnetic compatibility (First Revision),0,126,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005864,MSV1-BAF4A2378EB71B67,IS 14677:2023,title,TEXTILES SPINDLES WITH BOLSTERS FOR CHARKHAS SPECIFICATION First Revision of IS 14677,0,85,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005865,MSV1-2F4024661F9F3482,IS 17274 (Part 6):2023,title,Respiratory protective devices Methods of test and test equipment : Part 6 Mechanical resistance strength of components and connections (First Revision) Amendment- 1,0,165,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005866,MSV1-AF165287265CD120,IS 18291:2023,title,"Ophthalmic Instruments — Perimeters (ISO 12866: 1999 + AMD 1: 2008, MOD)",0,72,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005867,MSV1-CEE1868F8CBA03EA,IS/IEC 60120:2020,title,Ball and socket couplings of string insulator units - Dimensions,0,64,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
EVS-V03-005868,MSV1-1D2C0CA20FC15C7E,IS/IEC 60433:2021,title,Insulators for overhead lines with a nominal voltage above 1 000 V - Ceramic insulators for ac systems - Characteristics of insulator units of the long rod type,0,160,SOURCE_INVENTORY_TITLE,SOURCE_DERIVED
