hard_negative_id,requirement_id,tender_id,negative_standard_id,negative_standard_number,negative_title,similarity_score,negative_reason,source,validation_status
HN-V03-001027,SYN-REQ-00514,SYN-TENDER-00514,MSV1-DD9AA12488B8DCB7,IS/ISO 7199:2016,Cardiovascular implants and artificial organs - Blood - Gas exchangers (Oxygenators) (Second Revision),0.6111,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001028,SYN-REQ-00514,SYN-TENDER-00514,MSV1-48F80F83DD77B21F,IS/ISO 15675:2016,Cardiovascular Implants and Artificial Organs Cardiopulmonary Bypass Systems Arterial Blood Line Filters,0.25,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001029,SYN-REQ-00515,SYN-TENDER-00515,MSV1-99A822F06CF56196,IS 10605:1989,"Steel globe valves (Flanged And Butt Welded Ends) for petroleum, petrochemical and allied industries - Specification (First Revision)",0.3793,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001030,SYN-REQ-00515,SYN-TENDER-00515,MSV1-873A43218FAB5577,IS 11699:1986,"Specification for steel plug valves for petroleum, petrochemical and allied industries",0.3077,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001031,SYN-REQ-00516,SYN-TENDER-00516,MSV1-3EEAB0FBD7F4D071,IS 4897:1994,Deviations on untoleranced dimensions and mass of steel castings (Third Revision),0.6111,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001032,SYN-REQ-00516,SYN-TENDER-00516,MSV1-1D991DB2180DE443,IS 5519:1979,Deviations for untoleranced dimensions and mass of grey iron castings (First Revision),0.4286,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001033,SYN-REQ-00517,SYN-TENDER-00517,MSV1-E7BA2BA5DC5984B4,IS 7200 (Part 1):2019,Presentation of statistical data: Part 1 tabulation and summarization (Third Revision),0.6111,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001034,SYN-REQ-00517,SYN-TENDER-00517,MSV1-82B3520398EB826E,IS/ISO 2162 (Part 2):1993,Technical product documentation - Springs: Part 2 presentation of data for cylindrical helical compression springs,0.24,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001035,SYN-REQ-00518,SYN-TENDER-00518,MSV1-7978AF3762DFDD22,IS 4444:2024,Medical Laboratory Glassware — Bacteriological Bottles — Specification (First Revision),0.5333,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001036,SYN-REQ-00518,SYN-TENDER-00518,MSV1-6D5B0E1F9759EC1D,IS 6944:2026,Medical Laboratory Glassware — Bijou Bacteriological Bottle — Specification (First Revision),0.4118,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001037,SYN-REQ-00519,SYN-TENDER-00519,MSV1-9D226C60E51C6792,IS 12171:2024,Amendment No. 1 IS 12171 : 2024 Cotton Bales - Specification (Fourth Revision),0.3478,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001038,SYN-REQ-00519,SYN-TENDER-00519,MSV1-CB2F27CC01E49268,IS 11951:2024,PUMPSET FOR DIRECT EVAPORATIVE AIR COOLER - SPECIFICATION (Second Revision),0.3182,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001039,SYN-REQ-00520,SYN-TENDER-00520,MSV1-12E4DA605B77D027,IS 12780:2025,Commercial Stationery Forms Books - Specification (First Revision),0.5,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001040,SYN-REQ-00520,SYN-TENDER-00520,MSV1-5F7ACE1845F0172C,IS 15704:2018,Automotive vehicles - Retreaded pneumatic tyres for commercial vehicles - Specification (First Revision),0.2632,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001041,SYN-REQ-00521,SYN-TENDER-00521,MSV1-8EA80A49D7C2843F,IS 13988:2014,Automotive vehicles - Starting gradeability - Method of measurement and requirement (Second Revision),0.6471,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001042,SYN-REQ-00521,SYN-TENDER-00521,MSV1-6C13FC26EA6AC21B,IS 14618:2022,Automotive Vehicles — Air Conditioning and Heating Systems Thermal Performance — Method of Measurement ( Second Revision ),0.3478,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001043,SYN-REQ-00522,SYN-TENDER-00522,MSV1-51BB67DDCAD57DBE,IS 17081:2019,"Aviation turbine fuel (Kerosene Type, Jet A - 1) containing synthesized hydrocarbons - Specification",0.6316,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001044,SYN-REQ-00522,SYN-TENDER-00522,MSV1-BB060B36D5579E78,IS 1571:2018,"Aviation turbine fuels, kerosine type, jet - A - 1 - Specification (Tenth Revision)",0.3043,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001045,SYN-REQ-00523,SYN-TENDER-00523,MSV1-43B8209392A4EEF0,IS 101 (Part 3/Sec 2):2025,Methods of Sampling and Test for Paints Varnishes and Related Products Part 3 Tests on Paint Film Formation Sec 2 Determination of film thickness (Fourth Revision),0.2927,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001046,SYN-REQ-00523,SYN-TENDER-00523,MSV1-963535220932BDC9,IS 101 (Part 5/Sec 4):2026,"Methods of sampling and test for paints, varnishes and related products: Part 5 Mechanical tests: Sec 4 Print free test (Fourth Revision)",0.2821,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001047,SYN-REQ-00524,SYN-TENDER-00524,MSV1-E6A6F87A64D4041B,IS 13435 (Part 3):1992,Acrylic Based Polymer Waterproofing Materials - Methods of Test: Part 3 Determination of Capillary Water Take-up,0.4,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001048,SYN-REQ-00524,SYN-TENDER-00524,MSV1-1E780AD1280F4AAF,IS 13435 (Part 4):1992,Acrylic Based Polymer Waterproofing Materials - Methods of Tests: Part 4 Determination of pH value,0.375,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001049,SYN-REQ-00525,SYN-TENDER-00525,MSV1-455A2B5C5AB1EA8C,IS 13885:2001,Non - Magnetic/char in sponge iron (DRI) - Methods of determination (First Revision),0.28,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001050,SYN-REQ-00525,SYN-TENDER-00525,MSV1-191A2240E81313FA,IS 8604:1977,Method for determination of compression strength of iron ore pellets after reduction,0.24,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001051,SYN-REQ-00526,SYN-TENDER-00526,MSV1-19C080400C20DD74,IS 13436:1992,Sensitive anemometer - Specification,0.3,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001052,SYN-REQ-00526,SYN-TENDER-00526,MSV1-FB84D0E5B73A5747,IS 5912:1997,"Specification for anemometer, cup counter (First Revision)",0.2143,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001053,SYN-REQ-00527,SYN-TENDER-00527,MSV1-2545C841E1377EFF,IS 12464:2024,Roof Bars Used in Mines — Methods of Test (First Revision),0.5882,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001054,SYN-REQ-00527,SYN-TENDER-00527,MSV1-E576131D045BCA78,IS 8473:2025,Roof Bars Used in Mines - Specification ( Second Revision ),0.3158,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001055,SYN-REQ-00528,SYN-TENDER-00528,MSV1-F13073F9D44C3F08,IS 15242:2002,Magnets (For Use In Schools And Colleges) - Specification,0.5714,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001056,SYN-REQ-00528,SYN-TENDER-00528,MSV1-1167528D7839968D,SP 46:2003,Engineering drawing practice for schools and colleges,0.2353,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001057,SYN-REQ-00529,SYN-TENDER-00529,MSV1-E87E6E53B21DC3FC,IS H12304:1987,Plastic Cervical Collar(HINDI),0.3636,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001058,SYN-REQ-00529,SYN-TENDER-00529,MSV1-689CBF4C6B453AC6,IS 12304:1987,Specification for Plastic Cervical Collar,0.3333,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001059,SYN-REQ-00530,SYN-TENDER-00530,MSV1-5059C0A832A1017F,IS 6653:1972,Method for determination of staple length of greasy wool,0.5714,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001060,SYN-REQ-00530,SYN-TENDER-00530,MSV1-89A5AF0839073DB4,IS 1377:1971,Method for determination of mean fibre length of wool (first revision),0.3333,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001061,SYN-REQ-00531,SYN-TENDER-00531,MSV1-9E6828E3CDE66B13,IS 1150:2000,Trade Names and Abbreviated Symbols for Timber Species (Third Revision),0.625,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001062,SYN-REQ-00531,SYN-TENDER-00531,MSV1-6D18704AEB225FD3,IS 885:2025,Pesticides and other agrochemicals - Common names (third revision),0.2,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001063,SYN-REQ-00532,SYN-TENDER-00532,MSV1-6A2F6A25A1A10FA8,IS 17977:2023,Derisking Photovoltaic Modules Sequential and Combined Accelerated Stress Testing,0.5625,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001064,SYN-REQ-00532,SYN-TENDER-00532,MSV1-B9FD19D114F8973B,IS/IEC 62506:2023,Methods for Product Accelerated Testing First Revision,0.2105,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001065,SYN-REQ-00533,SYN-TENDER-00533,MSV1-14D2886115E41E15,IS 6680:1992,Railway carriagefans - Specification (First Revision),0.4167,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001066,SYN-REQ-00533,SYN-TENDER-00533,MSV1-B9FD19D114F8973B,IS/IEC 62506:2023,Methods for Product Accelerated Testing First Revision,0.2667,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001067,SYN-REQ-00534,SYN-TENDER-00534,MSV1-AD4B51A121CEA966,IS 6213 (Part 6):2025,METHODS OF TEST FOR PULP PART 6 COPPER NUMBER OF PULP,0.6,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001068,SYN-REQ-00534,SYN-TENDER-00534,MSV1-6FBB22D61D565A75,IS 6213 (Part 10):2025,Methods of Test for pulp Part 10 Determination of Kappa number ( Second Revision ),0.35,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001069,SYN-REQ-00535,SYN-TENDER-00535,MSV1-2089DBD0943B205B,IS 9962:1981,Specification for steel wire for needles,0.4545,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001070,SYN-REQ-00535,SYN-TENDER-00535,MSV1-A67568BBE4CE7A55,IS 7350:1974,"Specification for needles, spinal",0.25,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001071,SYN-REQ-00536,SYN-TENDER-00536,MSV1-543D65B1E40E48B0,IS 14808:2000,Air - Conditioning and ventilation of dry provision rooms on board ships - Design conditions and basis of calculations,0.5417,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001072,SYN-REQ-00536,SYN-TENDER-00536,MSV1-B0D25BE35A121640,IS 14906:2001,Air - Conditioning and ventilation of wheelhouse on board ships - Design conditions and basis of calculations,0.5217,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001073,SYN-REQ-00537,SYN-TENDER-00537,MSV1-10EBE9D8F9A16788,IS 2838:2025,Stoneware Containers for General Purposes - Specification (First Revision),0.375,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001074,SYN-REQ-00537,SYN-TENDER-00537,MSV1-1F376B4C61BA0AF1,IS 14712:2025,Wrought Aluminium and Its Alloys ? Chequered/Tread Sheets for General Engineering Purposes ? Specification (First Revision),0.3182,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001075,SYN-REQ-00538,SYN-TENDER-00538,MSV1-C393B2D704B6D626,IS 2419:2012,Panel mounted equipment - Electrical measuring instrument - Dimensions for panel mounting (Second Revision),0.6471,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001076,SYN-REQ-00538,SYN-TENDER-00538,MSV1-C0089EE76B3A7056,IS 3612:2023,CRUSHING AND GRINDING EQUIPMENT CLASSIFICATION AND METHOD FOR MEASURING CAPACITY Second Revision,0.2174,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001077,SYN-REQ-00539,SYN-TENDER-00539,MSV1-7650EA4AF81D4153,IS 9393:2023,Code of Manufacturing Worsted Semi-Worsted and Woollen Yarns and Tolerances,0.5625,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001078,SYN-REQ-00539,SYN-TENDER-00539,MSV1-50EAF85F04843A2F,IS/ISO 50007:2017,Energy Services — Guidelines for the Assessment and Improvement of the Energy Service to Users,0.2174,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001079,SYN-REQ-00540,SYN-TENDER-00540,MSV1-69C3310823B66CDD,IS 1464:2024,Clay Ridge and Ceiling Tiles - Specification (Third Revision),0.5333,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001080,SYN-REQ-00540,SYN-TENDER-00540,MSV1-6E4AB3524C9C9249,IS 374:2019,Specification for electric ceiling type fans and regulators (Third Revision),0.3158,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001081,SYN-REQ-00541,SYN-TENDER-00541,MSV1-602551A6414A656D,IS 10990 (Part 1):2023,Technical product documentation -- Simplified representation of pipelines: Part 1 General rules and orthogonal representation (Second Revision),0.4167,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001082,SYN-REQ-00541,SYN-TENDER-00541,MSV1-E8D15BE6B3B074F9,IS 10990 (Part 3):2023,Technical product documentation -- Simplified representation of pipelines: Part 3 Terminal features of ventilation and drainage systems (First Revision),0.3333,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001083,SYN-REQ-00542,SYN-TENDER-00542,MSV1-3569C3E3BFC37622,IS 4732:1968,Specification for rivets for shipbuilding,0.4,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001084,SYN-REQ-00542,SYN-TENDER-00542,MSV1-C4E5D8825366E1E9,IS 1928:1961,Specification for boiler rivets (12 To 48 Mm Diameter),0.2667,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001085,SYN-REQ-00543,SYN-TENDER-00543,MSV1-52A4FC6EAEBF8FE1,IS 13450 (Part 2/Sec 75):2026,Medical electrical equipment Part 2 Particular requirements for the basic safety and essential performance Section 75 Photodynamic therapy and photodynamic diagnosis equipment,0.4167,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001086,SYN-REQ-00543,SYN-TENDER-00543,MSV1-9058D1D719295823,IS 13450 (Part 2/Sec 55):2025,Medical Electrical Equipment Part 2 Particular Requirements for The Basic Safety and Essential Performance Section 55 Respiratory Gas Monitors,0.4167,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001087,SYN-REQ-00544,SYN-TENDER-00544,MSV1-F92F1E8CD551E648,IS 17259:2025,Machine Tools - Safety - Electrical Discharge Machines(FIRST REVISION),0.5333,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001088,SYN-REQ-00544,SYN-TENDER-00544,MSV1-BD8E99AA22CD0D1D,IS 16504 (Part 32):2026,Safety of Machinery - Electrical Equipment of Machines Part 32 Requirements for Hoisting Machines (First Revision),0.2727,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001089,SYN-REQ-00545,SYN-TENDER-00545,MSV1-0BC1DC90C290AE44,IS 15332:2003,Pneumatic cylinders for mechanized multiple spot welding,0.5385,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001090,SYN-REQ-00545,SYN-TENDER-00545,MSV1-19A22F2F49B7F517,IS 8526:1994,Sizes for bores and port threads for pneumatic fluid power cylinders - Recommendations (First Revision),0.1304,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001091,SYN-REQ-00546,SYN-TENDER-00546,MSV1-1B07DFEB63524F90,IS/ISO/TR 16476:2016,Reference materials Establishing and expressing metrological traceability of quantity values assigned to reference materials,0.3103,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001092,SYN-REQ-00546,SYN-TENDER-00546,MSV1-BDB1CCAFD3AA8770,IS/ISO 23640:2011,In vitro diagnostic medical devices - Evaluation of stability of in vitro diagnostic reagents,0.2069,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001093,SYN-REQ-00547,SYN-TENDER-00547,MSV1-FAEACA009198C23C,IS 10459:2024,General Purpose Plug Valves - Specification (First Revision),0.5,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001094,SYN-REQ-00547,SYN-TENDER-00547,MSV1-6FE7D914B1A65017,IS 8533:2026,General Purpose Carabiners for Mountaineering — Specification (First Revision),0.375,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001095,SYN-REQ-00548,SYN-TENDER-00548,MSV1-58B5DBC2D7158456,IS 16560:2017,Ergonomics of the Thermal Environment — Instruments for Measuring Physical Quantities,0.2222,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001096,SYN-REQ-00548,SYN-TENDER-00548,MSV1-230DBF74C5D1038F,IS 17104:2024,Ergonomics of the Physical Environment Subjective Judgement Scales for Assessing Physical Environments (first revision),0.2,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001097,SYN-REQ-00549,SYN-TENDER-00549,MSV1-3F2C2146470A6AAC,IS 15588:2005,Alcoholic drinks - Low alcoholic beverages,0.3636,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001098,SYN-REQ-00549,SYN-TENDER-00549,MSV1-41AF7A1A5FE0801B,IS 6613:2002,Neutral spirit for alcoholic drinks - Specification (First Revision),0.1875,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001099,SYN-REQ-00550,SYN-TENDER-00550,MSV1-C6FE464F34D42839,IS 10297:1982,Code of practice for design and construction of floors and roofs using precast reinforced/prestressed concrete ribbed or cored slab units,0.4615,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001100,SYN-REQ-00550,SYN-TENDER-00550,MSV1-9536AE36C8E33FE9,IS 14215:1994,Design and construction of floors and roofs with precast reinforced concrete channel units - Code of practice,0.4348,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001101,SYN-REQ-00551,SYN-TENDER-00551,MSV1-00EB36660B430D0F,IS 12079:1987,"Recommendations for packaging, transport and storage of asbestos",0.5714,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001102,SYN-REQ-00551,SYN-TENDER-00551,MSV1-972256B7FE341D16,IS 11178:2023,RECOMMENDATIONS FOR STORAGE AND HANDLING OF PNEUMATIC TYRES FOR AUTOMOTIVE VEHICLES,0.2632,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001103,SYN-REQ-00552,SYN-TENDER-00552,MSV1-B0344AAFDAF8BB3A,IS 13291:2012,Concrete block making machines - General requirements (First Revision),0.5333,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001104,SYN-REQ-00552,SYN-TENDER-00552,MSV1-E1B8124BDA5FFDBB,IS 2506:2022,GENERAL REQUIREMENTS FOR CONCRETE VIBRATORS SCREED BOARD TYPE (Second Revision),0.25,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001105,SYN-REQ-00553,SYN-TENDER-00553,MSV1-F172E68440804D18,IS 16352:2020,Geosynthetics – High density polyethylene (HDPE) geomembranes for lining – Specification (first revision),0.6471,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001106,SYN-REQ-00553,SYN-TENDER-00553,MSV1-5A3273CB7D37C4D6,IS 11584:2024,HIGH DENSITY POLYETHYLENE (HDPE) CRATES FOR MILK POUCHES - SPECIFICATION (first revision),0.4,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001107,SYN-REQ-00554,SYN-TENDER-00554,MSV1-7197D8C8C1BD791D,IS 11899:1986,Specification for flyers for jute spinning frames,0.5,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001108,SYN-REQ-00554,SYN-TENDER-00554,MSV1-9ED6E9C355AB5E96,IS 10509:1983,Specification for dead spindles used on jute spinning frames,0.3125,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
HN-V03-001109,SYN-REQ-00555,SYN-TENDER-00555,MSV1-1108A4565FF812F1,IS 19047 (Part 7):2025,Siddha Glossary of Terms Part 7 - Standardized Terminology on Fundamental Principles of Varmam,0.6316,LEXICAL_SIMILAR_NOT_GOLD,SYNTHETIC_DERIVED_HARD_NEGATIVE,NEEDS_EXPERT_VALIDATION
