qco_id,is_number,product,order_name,notification_date,effective_date,mandatory_status,legal_basis,source,source_url,validation_status,last_verified
QCO-A4EE6F86FCAFC43C,IS 16449 (Part 3):2018,Graphical Symbols- Safety Colours and Safety Signs Part 3 Design Principles for Graphical Symbols for Use in Safety Signs,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-FA459E97B08FFC2B,IS 16452:2018,Graphical Symbols- Safety Signs- Safety Way Guidance Systems (SWGS),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-C05FA79E3DCE0814,IS 16454:2018,Safety Identification — Escape and Evacuation Plan Signs,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-4AC2B80649307741,IS 16527:2018,"Steviol glycosides, food grade - Specification",NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-7588917BA6B6CB7A,IS 16609:2018,Solid mineral fuels - Determination of sulphur by IR spectrometry,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-18D77E3FA6EA3CAC,IS 16664:2018,Photovoltaic (PV) Modules- Ammonia Corrosion Testing,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-4D438788D9A4871F,IS 2026 (Part 10/Sec 1):2018,Power Transformers Part 10 Determination of Sound Levels Section 1 Application guide,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-25CEB8B409B6CDE0,IS 2026 (Part 12):2018,Power transformers: Part 12 loading guide for dry - Type power transformers,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-37BDCBAEE20D262C,IS 2026 (Part 14):2018,Power transformers: Part 14 liquid - Immersed power transformers using high - Temperature insulation materials,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-1C2B13E0933170E9,IS 2026 (Part 15):2018,Power transformers: Part 15 gas - Filled power transformers,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-34B5D40A12DA6E08,IS 2026 (Part 18):2018,Power transformers: Part 18 measurement of frequency response,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-92ED1A45E5E74809,IS 2026 (Part 21):2018,"Power transformers: Part 21 standard requirements, terminology and test code for step - Voltage regulators",NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-BEA5768D4619B643,IS 5001:2018,Mechanical standardization of semiconductor devices - General rules for the preparation of outline drawings of discrete devices (First Revision),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-94E319F432DC452F,IS 15371 (Part 6):2018,Geometrical Product Specifications (GPS) - Inspection by Measurement of Workpieces and Measuring Equipment Part 6 Generalized Decision Rules for the Acceptance and Rejection of Instruments and Workpieces,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-0A4E1BEEFFB19FBE,IS 16227 (Part 6):2018,Instrument transformers: Part 6 additional general requirements for low - Power instrument transformers,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-797072EDB56E6F94,IS 16227 (Part 9):2018,Instrument transformers: Part 9 digital interface for instrument transformers,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-3A757B132C4CFCF5,IS 16227 (Part 100):2018,Instrument transformers: Part 100 guidance for application of current transformers in power system protection,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-56BE9F6A4E208AD7,IS 15371 (Part 4):2018,Geometrical Product Specifications (GPS)-Inspection by Measurement of Workpieces and Measuring Equipment Part 4 Background on functional Limits and Specification Limits in Decision Rules,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-FC33D72C5131CFC5,IS 16748:2018,Geometrical Product Specifications (GPS)-Dimensional Measuring Equipment Electronic Digital-Indicator Gauge-Design and Metrological Characteristics,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-637CB8AC22C9CF84,IS 16775:2018,Petroleum and related products - Guidance for the maintenance and use of triaryl phosphate ester turbine - Control fluids,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-C31C93F829BD5735,IS/IEC 62421:2007,Electronics Assembly Technology-Electronic Modules,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-FA01485D035D7416,IS/IEC 62326 (Part 1):2002,Printed Boards Part 1 Generic specification,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-092F858B2D05A9DD,IS/IEC 62326 (Part 20):2016,Printed Boards Part 20 Printed Circuit Boards for High-Brightness LEDs,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-D5ECFB6BE5832EEA,IS/IEC 60194:2015,Printed Board Design Manufacture and Assembly-Terms and Definitions,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-21C935D13DEDF395,IS 1448 (Part 163):2018,Methods of test for petroleum and its products [p : 163] determination of gasoline diluent in used gasoline engine oils by gas chromatography,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-47C5BEF56F3F1B41,IS 16697:2018,Hydrometric determinations - Flow measurements in open channels using structures - Use of vertical underflow gates,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-A35916C01E21FB43,IS/ISO 6393:2008,Earth - Moving machinery - Determination of sound power level - Stationary test conditions,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-76AF8F199A33BB13,IS/ISO 6394:2008,Earth Moving Machinery- Determination of Emission Sound Pressure Level at Operator's Position- Stationary Test Conditions,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-C34B37BDD0C47F98,IS/ISO 9249:2007,Earth - Moving machinery - Engine test code - Net power,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-053D6137F5DC9F60,IS 13450 (Part 2/Sec 25):2018,Medical Electrical Equipment Part 2 Particular Requirements for the Basic Safety and Essential Performance Section 25 Electrocardiographs,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-250F48CC0D4056AC,IS 13450 (Part 2/Sec 27):2018,Medical electrical equipment: Part 2 particular requirements for the basic safety and essential performance: Sec 27 electrocardiographic monitoring equipment,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-D71F07E52DFC19A9,IS 13514 (Part 4):2018,Secondary Batteries (Except Lithium) for the Propulsion of Electric Road Vehicles Part 4 Safety Requirements of Nickel-Metal Hydride Cells and Modules,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-9F27C989C2408EC9,IS 16712:2018,Automative vehicles - Spray suppression systems for two wheeled motor vehicles,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-3BF5DA134BBA1205,IS 16771:2018,Alpine Ski-Bindings- Lateral Release Under Impact Loading- Test Method,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-93AE3A1D2727992D,IS 16802:2018,Tobacco and Tobacco Products — Preparation and Constitution of Identical Samples from the Same Lot for Collaborative Studies for the Evaluation of Test Methods,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-6B275E849AEB4E19,IS/IEC 62271 (Part 301):2009,High Voltage Switchgear & Controlgear Part 301 Dimensional Standardization of High Voltage Terminals,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-5811AD8B0363E760,IS/ISO/TR 22442 (Part 4):2010,Medical Devices Utilizing Animal Tissues and their Derivatives Part 4 Principles for Elimination and/or Inactivation of Transmissble Spongifrom Encephalopathy (TSE) Agents and Validation Assays for those Processes,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-BA4DFCF86E574923,IS/ISO 5838 (Part 1):2013,Implants for Surgery - Metallic Skeletal Pins and Wires Part 1 General Requirements,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-DFEE9A51C5CFF673,IS/ISO 8525:2008,Airborne noise emitted by machine tools - Operating conditions for metal - Cutting machines,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-386990BDAB80C56C,IS/ISO 15118 (Part 5):2018,Road vehicles - Vehicle to grid communication interface: Part 5 physical layer and data link layer conformance test,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-C7FF463EFF9A8476,IS/ISO 13779 (Part 4):2018,Implants for surgery - Hydroxyapatite Part 4 determination of coating adhesion strength,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-0E82AAE4B6F35C16,IS/ISO 13779 (Part 3):2018,Implants for surgery - Hydroxyapatite Part 3 chemical analysis and characterization of crystallinity ratio and phase purity Amendment - 1,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-A60EF5436032F001,IS/IEC 62623:2012,Desktop and Notebook Computers - Measurement of Energy Consumption,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-8C9187CB7EEDC546,IS/IEC 62220 (Part 1/Sec 3):2008,Medical electrical equipment-characteristics of digital X-ray imaging devices – Part:1-3 Determination of the detective quantum efficiency - Detectors used in dynamic imaging,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-0248EAC3D9D4562F,IS 13360 (Part 4/Sec 1/SubSec 2):2018,Plastics - Methods of Testing - Part 4 : Rheological Properties - Section 1 : Determination of the Melt Mass-Flow Rate (MFR) and the Melt Volume-Flow Rate (MVR) of Thermoplastics,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-71D3A2A24127FA65,IS 10190:2018,Acceptance conditions for general purpose parallel lathes - Testing of the accuracy (First Revision),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-D346C19AE079DA84,IS 13934:2018,Test conditions for surface grinding machines with two columns - Machines for grinding slideways - Testing of the accuracy (First Revision),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-77DD4469EB6D5122,IS 14663:2018,Robots and robotic devices -- Coordinate systems and motion nomenclatures (first revision),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-25578439FE04FE29,IS 15573:2018,Polyaluminium Chloride (First Revision) Amendment - 3,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-D0240541DD67F745,IS 277:2018,Galvanized steel strips and sheets (Plain And Corrugated) - Specification (Seventh Revision),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-1D2085CA60E73134,IS 7285 (Part 1):2018,Refillable seamless steel gas cylinders - Specification: Part 1 normalized steel cylinders (Fourth Revision),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-2D5620B1138B1738,IS 8704:2018,Artificial pollution test on highVoltage ceramic and glass insulators to be used on a.c. systems (Second Revision),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-3FB26155D4300AEC,IS 12762 (Part 8):2018,Photovoltaic devices: Part 8 measurement of spectral responsivity of a photovoltaic (PV) device (First Revision),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-F72840F6230F4BD5,IS/ISO 13373 (Part 2):2016,Condition Monitoring and Diagnostics of Machines - Vibration Condition Monitoring Part 2 Processing Analysis and Presentation of Vibration Data (First Revision),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-AF35F56E1CE972E2,IS 1448 (Part 159):2018,Methods of test for petroleum and its products [ p : 159 ] determination of sulphur content of automotive fuels - Wavelength - Dispersive x - Ray fluorescence spectrometry,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-6E71FD0522F562CC,IS 3025 (Part 67):2018,Methods of Sampling and Test (Physical and Chemical) for Water and Wastewater: Part 67 Determination of Dissolved Bromate - Method by Liquid Chromatography of Ions,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-6C1E1E9FE656DD86,IS 3025 (Part 69):2018,Methods of Sampling and Test (Physical and Chemical) for Water and Waste Water: Part 69 Total Organic Carbon and Dissolved Organic Carbon,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-F0537998A0D22BAE,IS 3025 (Part 70):2018,Methods of Sampling and Test (Physical and Chemical) for Water and Waste Water: Part 70 Adsorbable Organically Bound Halogens (AOX),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-B2B02C5089B29B93,IS 16753 (Part 3):2018,High - Efficiency filters and filter media for removing particles in air: Part 3 testing flat sheet filter media,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-C6C297945D921349,IS 16753 (Part 4):2018,High - Efficiency filters and filter media for removing particles in air: Part 4 testing method for determining leakage of filter elements - Scan method,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-612889148D5EBA18,IS/ISO 17743:2016,Energy savings - Definition of a methodological framework applicable to calculation and reporting on energy savings,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-22CD05AB1D6857F2,IS/ISO/IEC 18014 (Part 1):2008,Information Technology - Security Techniques - Time Stamping Services Part 1: Framework Amendment - 1,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-3ECDE89829F87A63,IS/ISO 50047:2016,Energy savings - Determination of energy savings in organizations,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-DCC9FFE7DAE56F26,IS 16683 (Part 1):2018,"Selection and Dimensioning of High-Voltage Insulators Intended for Use in Polluted Conditions Part 1 Definitions, Information and General Principles",NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-1AAB69F70E897DD7,IS 16683 (Part 2):2018,Selection and Dimensioning of High-Voltage Insulators Intended for Use in Polluted Conditions Part 2 Ceramic and Glass Insulators for a.c. Systems,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-4CB94C153FD29433,IS 16685:2018,Insulators - Glossary of terms and definitions,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-12237044A0EFE70D,IS 16686:2018,"Guidance for Production, Testing and Diagnostics of Polymer Insulators with Respect to Brittle Fracture of Core Materials",NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-B401F72D59C923FF,IS 16687:2018,HV Polymeric Insulators for Indoor and Outdoor Use Tracking and Erosion Testing by Wheel Test and 5000 h Test,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-18E2FC4248377CAD,IS/ISO 5832 (Part 4) : 2014,Implants for Surgery – Metallic Materials Part 4 Cobalt-Chromium-Molybdenum Casting Alloy,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
QCO-5591251AC3F79DFE,IS/ISO 13356:2015,Implants for Surgery – Ceramic Materials Based on Yttria-Stabilized Tetragonal Zirconia ( Y-TZP ),NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_VALIDATED,NOT_AVAILABLE,NO_GOVERNMENT_QCO_SOURCE_LOADED,NOT_AVAILABLE,NEEDS_GOVERNMENT_SOURCE,2026-09-04
