candidate_id,query_id,standard_id,label,difficulty,record_type,synthetic_flag,validation_status
CAND-407841EED4A56FB5,SYN-Q-02504,MSV1-3FA514729A83944E,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-6F47E815669F6917,SYN-Q-02504,MSV1-4CC319AC5AFD454E,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-8D63C499E9A2FE01,SYN-Q-02505,MSV1-3D564CADFAD3EE5C,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-662EA3F500EF6E70,SYN-Q-02505,MSV1-0EA30C31D687BA1A,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-B121E2442B4C0D6A,SYN-Q-02506,MSV1-C281012D0C3FC28C,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-C134558795F160B0,SYN-Q-02506,MSV1-27E630DA2A918EC7,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-C52C7DE6973E5C5C,SYN-Q-02507,MSV1-FF8F9397814BFF77,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-EAB65B591015BD3F,SYN-Q-02507,MSV1-C90563FEE0A34ABA,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-47E9F25562845F3E,SYN-Q-02508,MSV1-CB707A41C4A8B140,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-1EE3784B5297E5A6,SYN-Q-02508,MSV1-C39F396C44628AA6,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-24A67726BE3C6991,SYN-Q-02509,MSV1-40898EDF142E155F,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-86EEFD3C6260AA88,SYN-Q-02509,MSV1-F2F218D5FCEAF19E,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-E6990C018FFFF549,SYN-Q-02510,MSV1-721BDB8C6778B755,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-5CC32A24BC29B412,SYN-Q-02510,MSV1-EBDAA3B65F5B7558,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-76BEB8CAE544111E,SYN-Q-02511,MSV1-02F3B333114F4BF8,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-C734784F915E4B5C,SYN-Q-02511,MSV1-73F193F69D3ABC41,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-B63FACC7173091D9,SYN-Q-02512,MSV1-1BF0FC22D4A24CA2,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-543C7E83FF1ED831,SYN-Q-02512,MSV1-378D1B536151A61B,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-03FFDC6868E89019,SYN-Q-02513,MSV1-E6336E415BDA132E,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-2B88D267D85BDB52,SYN-Q-02513,MSV1-CD686E72E412BD70,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-7D077C2AC8070235,SYN-Q-02514,MSV1-69E8E08E1DF6DFFF,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-CE77A2221B232C14,SYN-Q-02514,MSV1-569D165FB6C59016,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-C6240922A309FC9F,SYN-Q-02515,MSV1-3DCCC37FA2C9943C,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-FACB6712DD39B017,SYN-Q-02515,MSV1-6B1F337D7D0FEDA5,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-9CD8B2BD8CA4D14C,SYN-Q-02516,MSV1-D7C024A5B804E116,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-0E142A2DB3328D6E,SYN-Q-02516,MSV1-D278FFAECDF021C2,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-B302323C126990EF,SYN-Q-02517,MSV1-FAA234107AEBC55B,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-74A404F2325593BD,SYN-Q-02517,MSV1-38291CA47B042B69,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-28A0F44ED9F4C54F,SYN-Q-02518,MSV1-35E26F8E54732045,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-BA460A580D6F090C,SYN-Q-02518,MSV1-51228CC1C26D6EF3,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-96EAB6E2A1B3AD2E,SYN-Q-02519,MSV1-B8B8C84F2DB004B9,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-4FA813468B39882A,SYN-Q-02519,MSV1-6DB6C9C9CC14F71F,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-5D95205B5D928BF1,SYN-Q-02520,MSV1-328A9AB33350739A,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-9909132B00DE3349,SYN-Q-02520,MSV1-A67E8695918E864A,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-797A446B97545970,SYN-Q-02521,MSV1-E0072E601710476D,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-47318BF22E78B564,SYN-Q-02521,MSV1-B433B086FD61A0DF,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-2391890C4B8B27FF,SYN-Q-02522,MSV1-FE46609F650847BC,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-2C4423C9D85304BE,SYN-Q-02522,MSV1-1DB076FF0D49ADAA,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-D5247C8892AA89A2,SYN-Q-02523,MSV1-0BE836EE8D2A85E4,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-6CBE57AD8C88E25C,SYN-Q-02523,MSV1-D4D461726248236C,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-9E4E46E45CF44A5A,SYN-Q-02524,MSV1-09A2DDEFA3EF7F7A,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-44BE8C694563FF64,SYN-Q-02524,MSV1-9DDD966C18D94A7E,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-F418DD5EFE3C2CC7,SYN-Q-02525,MSV1-67B9DD63811B72DB,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-A1056DAD86F24A23,SYN-Q-02525,MSV1-AF165287265CD120,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-89498D97FC8E74A4,SYN-Q-02526,MSV1-EEBEAC353DBDB8F8,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-BE44AC25E67DED55,SYN-Q-02526,MSV1-90537EFC8C276B74,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-478962C82A28F650,SYN-Q-02527,MSV1-770B825677D22942,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-2D02738CEA4EBB5A,SYN-Q-02527,MSV1-E4C448D816986E22,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-884864F94D397C08,SYN-Q-02528,MSV1-9982915D67777195,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-E2FC515E25CE5472,SYN-Q-02528,MSV1-5C577429C0346D7B,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-29E97E89B312ADA2,SYN-Q-02529,MSV1-7C8200D98BA6F2C9,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-C5043C7AB0512762,SYN-Q-02529,MSV1-6E122D16D53382DD,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-5D3A5F56E7FA8504,SYN-Q-02530,MSV1-A69BD3BC5ADC597A,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-CC5FDFC2FDE6F4A1,SYN-Q-02530,MSV1-42A647F6950EC37B,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-CB57F2CCC92E9D49,SYN-Q-02531,MSV1-5D3DAF2A13617E73,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-5D55A5A519045AD9,SYN-Q-02531,MSV1-D0A66382387DA5C5,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-52342CA1E820B34F,SYN-Q-02532,MSV1-AFB8E45A2B2CBE86,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-1D425624F82F183C,SYN-Q-02532,MSV1-378D63D7EA83D726,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-A2560F2AEFA1772F,SYN-Q-02533,MSV1-B87E86B280FD1F41,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-69914F0F11EB63E5,SYN-Q-02533,MSV1-0A1D344C63151072,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-D418C2EDF5C8BA6A,SYN-Q-02534,MSV1-196E06C57E97829F,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-E50D53E74383A4B5,SYN-Q-02534,MSV1-3F8404D0A977ECE8,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-445CD6E2F40A0094,SYN-Q-02535,MSV1-8C0B10002D7F3A1B,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-0CAF0E552503E362,SYN-Q-02535,MSV1-E56B9AC2549E2A4E,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-A51C47DA1CA17FBB,SYN-Q-02536,MSV1-596F6DA97A89EFA4,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-1DF56886C3D9452D,SYN-Q-02536,MSV1-1D65A6852A0C5384,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-E3EF7848997BF7EB,SYN-Q-02537,MSV1-731E7EF810D150EE,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-1652039E1FD10059,SYN-Q-02537,MSV1-6CC7043EEDBED719,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-4706B71E3EAA6BA8,SYN-Q-02538,MSV1-8CDB0F67B017BAA2,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-09A85F81F835CAF3,SYN-Q-02538,MSV1-131A60DC18A1C01D,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-880197818E282828,SYN-Q-02539,MSV1-FD7771C888FC1AA3,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-1C69E7C6959543A9,SYN-Q-02539,MSV1-E35C35B63E69BDA3,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-DE1C75A3BFCD23FA,SYN-Q-02540,MSV1-CC834158E1D36460,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-7FED47E7279AB5C8,SYN-Q-02540,MSV1-F53B479B762F2805,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-78606C002A997617,SYN-Q-02541,MSV1-CC3D28461D2B8288,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-E13FA2F02EF147CF,SYN-Q-02541,MSV1-23AE9EDB4E245322,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-B96E79E3E9ADCC83,SYN-Q-02542,MSV1-85F4CC1677E40D6A,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-178A4E8BB5E04360,SYN-Q-02542,MSV1-6A1AF448C6FAE162,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-003DEAC1A91BDFF7,SYN-Q-02543,MSV1-07F1B24E29492404,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-9CE2C473900ECBD4,SYN-Q-02543,MSV1-2D6E2E16EDC1CDBD,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-DA75CE43EE77E9DF,SYN-Q-02544,MSV1-37E01964D02AF66B,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-018DEAEA7936B4C2,SYN-Q-02544,MSV1-17A5A8CE2F2EE886,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-56636C68014D29F8,SYN-Q-02545,MSV1-43BCDC9D0498D031,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-B024AA0F25BA7B66,SYN-Q-02545,MSV1-5F37B33B4DAB8558,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-F69819C98478E5F2,SYN-Q-02546,MSV1-4192EA5342BC1E68,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-768FCADA09C0DADA,SYN-Q-02546,MSV1-F508CA2A056E5662,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-9587D49C18FEF0F0,SYN-Q-02547,MSV1-98E117BFF2440767,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-B06EBB71EFA144AE,SYN-Q-02547,MSV1-9107A38C8544CE43,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-9BCFEB8B2DBF143E,SYN-Q-02548,MSV1-8C0D80279CD6C51E,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-FAF2B7F8220A88AB,SYN-Q-02548,MSV1-57C87410953544BC,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-A5284AE72BCF940B,SYN-Q-02549,MSV1-E453BED06172E142,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-53604670E2A617D5,SYN-Q-02549,MSV1-DA7FAD838AFA09A3,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-1CBD883542FB4BFD,SYN-Q-02550,MSV1-82DA78A01375C019,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-953DC9715F74D40D,SYN-Q-02550,MSV1-AECDCC6268919543,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-E3CE49399024777D,SYN-Q-02551,MSV1-CFAB16861D7EA5D9,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-FE14B8BF8D3A9BA9,SYN-Q-02551,MSV1-DC7927AC08E53B96,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-F7B4F073B1E6CD8E,SYN-Q-02552,MSV1-CD07BF42DC10B7B3,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-C64CA59F7D5C1866,SYN-Q-02552,MSV1-58E203AE209F811B,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-2E8D807EE128DACC,SYN-Q-02553,MSV1-3810B774905242A3,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-F06CDDF3F05963EB,SYN-Q-02553,MSV1-34F9B8A4C2214579,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-C27FE2A29FC4BC3F,SYN-Q-02554,MSV1-C88EF11D74E3FF5C,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-A30794DEDE94C79C,SYN-Q-02554,MSV1-E8D15BE6B3B074F9,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-08E0AB41155E87B9,SYN-Q-02555,MSV1-5EED411ECF3DFB99,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-B533F2A24AB5F2E7,SYN-Q-02555,MSV1-60279781705E2F39,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-CDF77E64F5725F6B,SYN-Q-02556,MSV1-DB04ECC96E0A35A3,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-E298EC3B386DD1E7,SYN-Q-02556,MSV1-4673EFF6F2DF5F23,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-90C94D01D1158999,SYN-Q-02557,MSV1-C822DB4FDF6B067C,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-B528E1409F83562A,SYN-Q-02557,MSV1-D81A0EB2A148B2EA,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-D5D5CBF954898257,SYN-Q-02558,MSV1-D682451BA4486603,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-898EC15AADFF497C,SYN-Q-02558,MSV1-2AC2B09408E511B7,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-510A83DD24DC221D,SYN-Q-02559,MSV1-E1BB8F18176BC62A,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-8E6C7ED6BB0E8BC1,SYN-Q-02559,MSV1-7051F57F42EDF95D,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-90E357C518EF526A,SYN-Q-02560,MSV1-C4AB5D8BF3F46A83,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-82F13D6F1DF3A940,SYN-Q-02560,MSV1-B87E86B280FD1F41,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-6F85139E7A81CE61,SYN-Q-02561,MSV1-EFF32CC5E3DF969F,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-C7B13FD0E6448D78,SYN-Q-02561,MSV1-EE093CF0AF8A63F4,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-2188D3D237DF6773,SYN-Q-02562,MSV1-0DF2C11BD25FB3F5,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-501CFFC3D20144B5,SYN-Q-02562,MSV1-97E9F7C9867499A1,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-B0BB14F54B15CDDB,SYN-Q-02563,MSV1-6D6C10BE34E24B1D,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-BF67D3A082260E8E,SYN-Q-02563,MSV1-030279F1B0BAC97E,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-CF756DE799A1FD87,SYN-Q-02564,MSV1-F1DF3D1B8095CCFC,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-4539D95E864A372E,SYN-Q-02564,MSV1-F9B2E35FEA63E9A0,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-F22FD7F031D4D5F9,SYN-Q-02565,MSV1-EDE90A6824CD212D,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-8EA4CCCE16F4C522,SYN-Q-02565,MSV1-680D0BC9E20BE276,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-9F300AE9E2DF78D7,SYN-Q-02566,MSV1-00EBAC6312AE4A5C,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-A4DE21EC75A875C6,SYN-Q-02566,MSV1-1D4EA6070C28F9C0,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-E72DB4A13351CA86,SYN-Q-02567,MSV1-D7DF26341B009FEE,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-877747B4B723CD12,SYN-Q-02567,MSV1-C2108ED6F5CD734A,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-09E45FB8C5DC3513,SYN-Q-02568,MSV1-18B88A285931D3D6,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-67BD96DEEA3B058F,SYN-Q-02568,MSV1-DD303166815A852A,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-0A3D93E90BF2800F,SYN-Q-02569,MSV1-1ED94C9A4314D110,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-292779943084F9AE,SYN-Q-02569,MSV1-B0457115519AC96C,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-5F458A4D51464113,SYN-Q-02570,MSV1-C6A6EC532351C9C3,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-8282447FDC21C3C0,SYN-Q-02570,MSV1-3CCF2D0050D911F4,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-92FAE5CB508DA2C2,SYN-Q-02571,MSV1-A674EC792F7DFE65,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-31FE17FEB3AAEE8E,SYN-Q-02571,MSV1-5A5D49206207B728,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-57DBF443AFD660E8,SYN-Q-02572,MSV1-2051FD1843562C42,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-0A29234BB10CDB36,SYN-Q-02572,MSV1-02F54DF8DF5AF936,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-E3EAF5228A39786E,SYN-Q-02573,MSV1-76F66D8CDE10C674,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-1510F3EBDAFAB1B2,SYN-Q-02573,MSV1-986A04066C956113,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-41C149A59BC40AD2,SYN-Q-02574,MSV1-C9FCB8F8A6875175,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-D830D7FEDB47CBBE,SYN-Q-02574,MSV1-4A93C6D417B4AFD7,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-C83CA69BBFF85DD3,SYN-Q-02575,MSV1-ADB04CCA97828A73,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-E268F6CB7492499A,SYN-Q-02575,MSV1-FDADAF3C92F0B722,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-123E749AFDF783FC,SYN-Q-02576,MSV1-864A80CDC634C064,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-4F36CAB34ED24BF2,SYN-Q-02576,MSV1-0B31F69762F731D7,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-EE0A90942737DF9F,SYN-Q-02577,MSV1-7EB7EC1425FCDFEE,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-479925DAD0A7708C,SYN-Q-02577,MSV1-EC8993AEEED457B3,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-AA202BF0BA8C75EA,SYN-Q-02578,MSV1-E4789E1593EAEEBF,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-A4544D26BD2F8386,SYN-Q-02578,MSV1-E895DEDD7FD314F1,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
CAND-8330A021591E860D,SYN-Q-02579,MSV1-ADE8CF9E4434E8B1,POSITIVE,EASY,SYNTHETIC,True,SYNTHETIC
CAND-A9FB780895741CDD,SYN-Q-02579,MSV1-BE1A6F1CE1365FB0,NEGATIVE,UNVALIDATED_HARD_NEGATIVE,SYNTHETIC,True,SYNTHETIC_NOT_EXPERT_VALIDATED
