pair_id,query,standard_id,label,record_type,synthetic_flag,validation_status
SPAIR-A5FE61DED23E56EB,Need applicable Indian Standard for Method of measurement of building and civil engineering works: Part 20 laying of gas and oil pipe lines (Third Revision),MSV1-5CFA0B9D39ACC5D4,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-3F2FCB3253C35287,Need applicable Indian Standard for Specification for cold - Drawn high pressure fluid power cylinder tubes,MSV1-E3CECCBBC60AB9A3,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A821DCA4EB17BDEA,Need applicable Indian Standard for Agricultural wheeled tractors - operators seat - laboratory measurement of transmitted vibration (First revision),MSV1-1E71BBD4D8AA599C,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-7E5FBEC65BD2CBA8,Need applicable Indian Standard for Plastics - Film and sheeting - Cast polypropylene (pp) films,MSV1-49936C15AD432749,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-AC589CE48F95CE13,Need applicable Indian Standard for Methods of test for cables: Part 1 annealing test for wires used as conductors,MSV1-D00E7195BFAB8650,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-366773A5844D8C23,Need applicable Indian Standard for FOUNTAIN PEN INK-DYE BASED SPECIFICATION Third Revision,MSV1-5AC5C38B549F21E9,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-22F6074AA4AD0380,Need applicable Indian Standard for Industrial trucks - Verification of stability: Part 1 rough - Terrain trucks with mast (Second Revision),MSV1-952FA1176280A39E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E292FD03CFF89D43,Need applicable Indian Standard for Multipurpose Dry Batteries Specification (Third Revision),MSV1-B0EC7AA9326C5119,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-B96EE80A4752DB92,Need applicable Indian Standard for SPACE SYSTEMS PRESSURE VESSELS AND PRESSURIZED STRUCTURES DESIGN AND OPERATION,MSV1-25D3FB29615AA5B3,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-216AF01657334389,Need applicable Indian Standard for Confined Masonry For Earthquake Resistance Code of Practice,MSV1-7EA7377F5751C236,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-01D285895F489C41,"Need applicable Indian Standard for Ready mixed paint, universal, zinc chrome, priming (Synthetic) for light alloys - Specification (Second Revision)",MSV1-3307AF279039DBFF,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-50B2BE6847FD3CBC,Need applicable Indian Standard for Information and Documentation - International Standard Name Identifier ISNI,MSV1-AE674357B331D991,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-975E7E3C146558A6,Need applicable Indian Standard for On - Sitenon - Mechanical jointing of plied textile reinforced rubber conveyor belting - Code of practice: Part 1 hot vulcanizing,MSV1-E14C3A5CFF17B75C,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-229E3272DC2D5CDC,Need applicable Indian Standard for Rubber or Plastics Coated Fabrics — Methods of Test Part 14 Low Temperature Impact Test (Second Revision),MSV1-93E79974C2BAE1CE,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E6D90A8D1C3E7036,Need applicable Indian Standard for Explosive atmospheres - Part 26: Equipment with Separation Elements or combined Levels of Protection (Second Revision),MSV1-31F25E8E4590A13D,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-42786E60408FF597,Need applicable Indian Standard for Assistive products General requirements and test methods,MSV1-8B19C35D5E493BC8,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-C818FC856E521774,Need applicable Indian Standard for Detonators - Specification ( First Revision ),MSV1-FCCAD80F9638BAAB,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-63075FA4F698A881,Need applicable Indian Standard for Siddha Pukai Fumigation Therapy Code of Practice,MSV1-18D6A6A660AE0306,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-63C6EDAA031573D2,"Need applicable Indian Standard for Hookah Tobacco, Flake Type — Specification (Second Revision)",MSV1-3B873DAA0A75AC18,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-C8307B3847F1E6B2,Need applicable Indian Standard for Road vehicles Compressed gaseous hydrogen CGH2 and hydrogennatural gas blends fuel systems Part 1: Safety requirements,MSV1-BED0E98E11811217,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-836B29A08E30BEFD,Need applicable Indian Standard for Specification for technical supply conditions for hot rolled and forged steel bars for use in machine tool industry,MSV1-D51055FB38DCDDC8,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-87B5924E7EEB2303,Need applicable Indian Standard for Medical textiles - Elastic adhesive dressing - Specification,MSV1-1B945CFD26C6DC47,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-851A3199598D5674,Need applicable Indian Standard for CLAMP TYPE HAND OPERATED MINCER SPECIFICATION,MSV1-C50A839C251E9153,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A61717605CB09162,Need applicable Indian Standard for Specification for machine jig reamers morse taper shank,MSV1-46796EF13A90C5A0,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-F0759DC8A33BE754,Need applicable Indian Standard for Dimensions of heald carrying rods for healds with closed `O' shaped end loops,MSV1-B795B108E6D75A84,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-3FFC6C45C8D0858D,Need applicable Indian Standard for Traceability of Crustacean Products — Specifications on the Information to be Recorded in Captured Crustacean Distribution Chains,MSV1-41CB32C05D121792,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-7F880808E79DAA22,Need applicable Indian Standard for Hydrogen Detection Apparatus - Stationary Applications,MSV1-40B6EAB7229060BE,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-2A5B614E3FA00B51,Need applicable Indian Standard for PLASTICS METHODS OF TESTING PART 6 THERMAL PROPERTIES SECTION 21 DETERMINATION OF IGNITION TEMPERATURE USING A HOT-AIR FURNACE,MSV1-6CD5974D2BD4CB5A,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E598DF660EEB18B1,Need applicable Indian Standard for Specification for pulleys for belt conveyors (First Revision),MSV1-588A325FD00B2804,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-4908A5B0F67C734C,Need applicable Indian Standard for Specification for Sugarcane Harvesting Knife,MSV1-130F8F2BA31D3C92,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-F8A5FB8025DD38BC,Need applicable Indian Standard for Specification for plain washers (First Revision),MSV1-43B16DC939D8831E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-B93B7D967CFC702E,Need applicable Indian Standard for Specification for canned apricot,MSV1-C8A4E7C462EEDD59,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-F1DB84DCBBAEEDA3,Need applicable Indian Standard for Specification for ships snatch blocks,MSV1-5BFCCED599D543F1,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-7C22B72FE630985A,Need applicable Indian Standard for Indoor Post Insulators of Organic Material for Systems with Nominal Voltages Greater Than 1 000 V up to and Including 300 kV - Specification (First Revision),MSV1-FF00B7FDF01FC455,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-B795BBF6FE6A7D42,Need applicable Indian Standard for Methods of Sampling and Test (Physical and Chemical) for Water and Waste Water Part 24 Sulphates Section 1 Gravimetric and Turbidity Methods (Second Revision),MSV1-5E0865EC2CFA9648,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-7A5EE52733DE85AA,Need applicable Indian Standard for Fire fighting - Brush hook for forest fires - Specification,MSV1-E233999BAF3635AD,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-C749C55A2C2EED69,Need applicable Indian Standard for Specification for earth knobs for neutral conductors,MSV1-1D24756D01D40E75,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-AF8DCAB96AD2FA2D,Need applicable Indian Standard for Specification for Walking Sticks first revision,MSV1-6FD58695C29DF68E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-EC9C07C7456C299A,Need applicable Indian Standard for PADS FOR RUBBER STAMPS SPECIFICATION Third Revision,MSV1-63C1EB30EA6747EC,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-0F9F7E4ABCEA417E,Need applicable Indian Standard for Industrial furnaces and associated processing equipment Method of measuring energy balance and calculating energy efficiency Part 11: Evaluation of various kinds of efficiency,MSV1-D379BF024E46D7A8,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-D9C69D3CA0A34174,Need applicable Indian Standard for Cable Distribution System for Television and Sound Signals Part 10: Optical Equipment Consumption First Revision,MSV1-43A85FA152E6C1F9,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-81307C06AA9158CC,Need applicable Indian Standard for Luminaires: Part 1 general requirements and tests (First Revision),MSV1-E720BCA2E40FCF25,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-1579E2B56B01994A,Need applicable Indian Standard for Ready - Mixed Concrete - Code of Practice (Second Revision),MSV1-118032BD71FBEF7B,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-B340022743BA203D,Need applicable Indian Standard for Methods of sampling and test for bleaching earths (Second Revision),MSV1-72431526C9052427,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-F5E7E5A0017CF33F,"Need applicable Indian Standard for Methods of sampling and test for paints, varnishes and related products : Part 1 test on liquid paints (general and physical) : Sec 7 mass per 10 litres - determination of density - pycnometer method (Fourth Revision)",MSV1-7C1F8918965A2005,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-C28C0392761579BD,"Need applicable Indian Standard for Specification for humidifier, nebulizing, ventury type",MSV1-999240D3C0E12E38,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-B64D0F66094B8467,Need applicable Indian Standard for Hospital Rubber Sheeting Without Reinforcing Fabric - Specification ( First Revision ),MSV1-B526781F5AA47BD1,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-13938B1DD56AC2F1,Need applicable Indian Standard for Proforma for Analysis of Unit Rate of Dewatering ( First Revision ),MSV1-6E1735E0328E8256,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-248FA804DFE9092A,"Need applicable Indian Standard for Specification for 1, 3 - Phenylenediamine - 4 - Sulphonic acid",MSV1-6B8F21E26B1BC272,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-0CDCF14FEE6F92C5,"Need applicable Indian Standard for Countersinks 60-degree, 90-degree and 120-degree with morse taper shank -- Specification",MSV1-C27FE98B5C50081F,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-20A3E981CE3F8F93,Need applicable Indian Standard for Recommended procedure for inspection of cast copper tuyeres,MSV1-4551A8A2F9AC8521,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-39224551CD61E37F,Need applicable Indian Standard for Metallic tube connections for fluid power and general use 24° cone connectors with o - Ring weld - On nipples,MSV1-98DEFF3BEAB36094,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E6D666397B8E40AE,Need applicable Indian Standard for Automotive fuels - Paraffinic diesel fuel from synthesis or hydrotreatment -Specification,MSV1-09F1E9CBF9335F40,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-06CF538718870554,Need applicable Indian Standard for Antifriction Bearing Grease (third revision),MSV1-FD8856D8E747AF3E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-DBDE61220003C653,Need applicable Indian Standard for Recommendation on preferred strokes for mechanical and hydraulic presses,MSV1-9E596A1469552915,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-65BB3683E0D9A889,Need applicable Indian Standard for Zingiber officinale Roscoe Fresh Rhizome for Use in Traditional Medicine - Specification,MSV1-542E4D49EA1B0047,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-9929881EC2C916AC,Need applicable Indian Standard for Explosive Atmospheres Part 43: Equipment in adverse service conditions,MSV1-240B629DECD64A24,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-05C3584E0F258D72,Need applicable Indian Standard for Measuring instruments - Micrometer heads - Specification (First Revision),MSV1-AE0DA4B3E8392BD1,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-0C072042EF379E02,Need applicable Indian Standard for Sterilization of health care products Chemical indicators Part 1: General requirements,MSV1-34217884EE329CA5,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-96F9DDAF7230D5D0,Need applicable Indian Standard for Bibhitaka Terminalia bellirica Gaertn Roxb Fruit for use in Traditional Medicine Specifications,MSV1-940DD3535845469A,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-BDDB7843CA1BB2B6,Need applicable Indian Standard for Infusion Equipment for Medical Use Part 14 Clamps and Flow Regulators for Transfusion and Infusion Equipment without Fluid Contact,MSV1-7684F06C5423E080,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-9D569DD8E7BA5314,Need applicable Indian Standard for TEXTILES - DRUM PULLEYS/TR PULLEYS USED IN RING SPINNING AND DOUBLING FRAMES- SPECIFICATION (First Revision),MSV1-B392D8983DF65A90,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-550451643B1EE023,Need applicable Indian Standard for Polyester fibre ropes - Double braid construction,MSV1-C4A40B4F1A1EDB38,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A246EE8AC4D34A08,Need applicable Indian Standard for ACCEPTANCE TESTS ON INDUSTRIAL BOILERS CODE OF PRACTICE,MSV1-D6A739A02EDD5036,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-129EBFD010D0456B,"Need applicable Indian Standard for Eye and Face Protection — Sunglasses and Related Eyewear Part 3 Sunglasses for Running, Cycling and Similar Active Lifestyles",MSV1-35B849799F578CEE,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-DC1E7BA36FA675B5,Need applicable Indian Standard for Coaxial communication cables Part 1 Test methods Section 203 Environmental Test for water penetration of cable,MSV1-EDF5E87EEE9BA5BC,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-816AE3ABB31ECC0E,Need applicable Indian Standard for Passive filter units for electromagnetic interference suppression Part 1 Generic specification First Revision and Superseding 1 IS 3723Part 1:1978 2 IS 3723Part 2:1983 and 3 IS 3723Part 3:1983,MSV1-74053B29F0784638,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-FCF4925F12783E76,Need applicable Indian Standard for Rubberized coir sheets for cushioning – Specification Part 3 Sandwiched (third revision),MSV1-31158D538EBF3F7B,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-EAF506706F13599A,"Need applicable Indian Standard for Graphic technology - Process control for the production of half - Tone colour separations, proof and production prints: Part 2 offset lithographic processes (First Revision)",MSV1-002303AAFF5A1F93,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E1629C0E46965C55,Need applicable Indian Standard for Guide for fishing gear Part 21: 33 m 600 Mesh bottom fish trawl net (first revision),MSV1-A1EE0078F0D04CC1,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-EF14D1EDFDB7AFEE,Need applicable Indian Standard for Textile machinery – Hopper feeders for cotton spinning – Vocabulary and principles of construction,MSV1-87B3919987A6551D,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-539685A691EE11D0,Need applicable Indian Standard for GAS CARTRIDGES FOR USE IN FIRE EXTINGUISHERS - SPECIFICATION (Third Revision),MSV1-F6E0F6C2FC3A1550,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-F879144B6980F2B3,Need applicable Indian Standard for Specification for extension bars,MSV1-8AD725CA5C7A6838,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-0965B157D8E18EDF,Need applicable Indian Standard for Safety of machinery - Prevention of unexpected start - Up,MSV1-26A705AE6408382A,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-CADBFB4F46FB5F6A,Need applicable Indian Standard for Information Technology - Coding of Audio-visual Objects Part 24 Audio and Systems Interaction,MSV1-7EFDFC3081445F4E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-016F08AFC4A2972A,Need applicable Indian Standard for Requirements for general purpose cathode - Ray oscilloscope,MSV1-EFA4D501C765814C,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-4650074B10B630BE,"Need applicable Indian Standard for Water safety signs and beach safety flags: Part 2 specifications for beach safety flags - Colour, shape, meaning and performance",MSV1-ABDB0B471B41FB88,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-DAFB0AE2D2CAA22C,Need applicable Indian Standard for Information Technology - Security Techniques - Lightweight Cryptography Part 3: Stream Ciphers,MSV1-E14ED926E834747F,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A210D3A966BE5F3B,Need applicable Indian Standard for Basket Strainers For Fire Fighting Purposes (cylindrical Type) (First Revision),MSV1-D8FC5111B58A2453,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-86A44C5120BA690B,"Need applicable Indian Standard for Method of Sampling and Test for Oils and Fats ? Part 3 Advanced Instrumental Methods Section 12 Determination of Fatty-Acid-Bound Chloropropanediols (MCPDS) and Glycidol by GC/MS ? Method Using Fast Alkaline Transesterification and Measurement for 2-MCPD, 3-MCPD and Glycidol by GC-MS/MS",MSV1-418BEB28037EEEAE,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-64098044807B44F8,Need applicable Indian Standard for Textiles Monoaxially oriented high density polyethylene HDPE and polypropylene PP tapes Specification,MSV1-A64DD43C36CCFA26,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E4E74580C38E0ED7,Need applicable Indian Standard for Indoor Air Part 15 Sampling Strategy for Nitrogen Dioxide NO2,MSV1-13EA422DFC3171B2,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-185F10085ADAB121,Need applicable Indian Standard for ROAD VEHICLES - LIQUEFIED NATURAL GAS (LNG) FUEL SYSTEM COMPONENTS - PART 11 : FITTINGS,MSV1-EE7A5431BC4D1CE4,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E64623BA3B122178,Need applicable Indian Standard for Aluminium Stearate for Lubricants - Specification (Second Revision),MSV1-6C38925D3ABF98D2,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-483B974EF3088F5F,"Need applicable Indian Standard for Scoop, Stanley Boyd's Pattern",MSV1-246F064FE6F182DB,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-DB0737867253AD62,Need applicable Indian Standard for Aluminium collapsible tubes -- Specification (Second Revision),MSV1-E64770F1E95BC303,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-B5A3E88785F62DA7,Need applicable Indian Standard for Specification for portable hand - Held mains - Operated electric massagers,MSV1-9D51E73BEA592EAC,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-C67C8E73524C9B9B,Need applicable Indian Standard for Glossary of terms for cold-reduced tinplate and cold-reduced blackplate,MSV1-3F8ACD3D3B651C04,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-4C71D5D083BE1037,Need applicable Indian Standard for Methods of sampling and physical tests for refractory materials: Part 13 determination of resistance to carbon monoxide (Second Revision),MSV1-CD9152197EF1EF04,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-54EC4D9CE4DA0C91,Need applicable Indian Standard for Cyfluthrin WP - Specification,MSV1-63EC13F59D2E225D,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-B9D7704B3B1C88E5,Need applicable Indian Standard for SCOSTA: Smart Card Operating System Template Architecture Part 1 Basic Command Set,MSV1-C9681A9B1AB7D13C,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-C9D94C2F3BB47E8B,Need applicable Indian Standard for Methods for estimation of nicotinic acid (Niacin) in foodstuffs,MSV1-8D088715D6A255D5,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-9A76EC5E30BE0B69,"Need applicable Indian Standard for Explosive atmospheres: Part 29 gas detectors: Sec 2 selection, installation, use and maintenance of detectors for flammable gases and oxygen (First Revision)",MSV1-307E4E1A3880E7EA,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-92251EDFAE65F96C,Need applicable Indian Standard for Ophthalmic optics Spectacle frames Screw threads,MSV1-E2E1502346FADB5C,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-CC13CD0E2B9E45F5,Need applicable Indian Standard for Specification for cellulosic papers for electrical purposes: Part 3 specifications for individual materials: Sec 5 special papers,MSV1-648E02B193C82C1F,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-523E108751C32864,Need applicable Indian Standard for Leagal metrology - Material measures of length: Part 1 woven metallic and glass fiber tape measures (Second Revision),MSV1-8C5CC1F75DD2F31E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-F847153705E82B06,"Need applicable Indian Standard for Fine ceramics (advanced ceramics, advanced technical ceramics) - Test method for elastic moduli of monolithic ceramics at room temperature by sonic resonance",MSV1-C24C77394D76E54B,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-61196F2F6E03AB13,Need applicable Indian Standard for Data sheet for shell and tube type heat exchangers,MSV1-E5D8C4BEF7A5A7FF,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-2CF50DEB46221BE1,"Need applicable Indian Standard for Safety of Transformers, Reactors, Power Supply Units and Combinations Thereof Part 2 Particular Requirements and Tests for Safety Isolating Transformers and Power Supply Units Incorporating Section 6 Safety Isolating Transformers for General Applications",MSV1-44543CD0CB5A7F6A,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-7E4D55C521F7BD21,Need applicable Indian Standard for Information Technology - biometric Data interchange formats part 9 vascular image Data,MSV1-6347A6646CFBD51A,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-83B2B3AF78C0840C,Need applicable Indian Standard for Textiles – Manila ropes – Specification (fifth revision),MSV1-8F9B4D53CAAE912D,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-554AC7A6B133F42A,Need applicable Indian Standard for Cereal and cereal products sampling (First Revision),MSV1-C750BC93E1C0959A,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-9513B02C9B36B4D6,"Need applicable Indian Standard for Plain bearings - Thick - Walled bushes, plain and flange type, full - Round (without any joint or slit) - Specification",MSV1-91F6FE0A5E6FE198,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-82C8D82C083541EA,Need applicable Indian Standard for Security and Resilience - Community Resilience - Guidelines for planning recovery and renewal,MSV1-F46E88E023926A82,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-A3B9D0FA8C27FC62,Need applicable Indian Standard for Safety Information for the Content of Piping Systems and Tanks : Part 1 Piping Systems,MSV1-7CD99FCBFD7A189D,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-E3191AAE59D6066A,Need applicable Indian Standard for Rolling Bearing — Tolerances Part 1 Terms and Definitions ( First Revision ),MSV1-8A522F54425D242B,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-F48E6B8D69A17CF8,Need applicable Indian Standard for Internal combustion engine crankcase oils for automotive application (Diesel And Gasoline) - Specification (Third Revision),MSV1-A7D3FA568A53021D,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-4646584A3C6C4E21,"Need applicable Indian Standard for Methods of Chemical Analysis of Iron Ores – Part 11 Determination Of Copper — 2,2’ Biquinolyl Spectrophotometric Method",MSV1-62FCC4CE35294772,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-34D3AA022E900656,Need applicable Indian Standard for Medium Density Particle Boards of Wood and other Lignocellulosic Materials for General Purpose - Specification ( Third Revision ),MSV1-FA77E1F0E9210C9B,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-FA288407BB0183D9,Need applicable Indian Standard for Specification for direct reading pointer indicator type ac electronic millivoltmeter: Part 2 with a frequency range of 2 Hz to 1 MHz,MSV1-7E41700214FA7561,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-373D0C6894E90235,Need applicable Indian Standard for TEXTILES - HANDLOOM COTTON LUNGIES - SPECIFICATION (Second Revision),MSV1-E45F99A81D3C425C,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-9ED9EA8EB5160816,"Need applicable Indian Standard for AC static transformer operated watthour and var - Hour smart meters, class 0.2 S, 0.5 S and 1.0 S: Part 2 specification transformer operated smart meters",MSV1-5CF2274228122C2E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-62D6368E52CABA16,"Need applicable Indian Standard for Methods of Sampling and Test Physical and Chemical for Water and Wastewater Part 75 Determination of Dissolved Anions by Liquid Chromatography of Ions - Determination of Bromide, Chloride, Fluoride, Nitrate, Nitrite Phosphate and Sulfate",MSV1-A2A571C79C07C4A9,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-70F1638135C75E53,Need applicable Indian Standard for Methods of test for petroleum and its products [ p : 91 ] determination of water separability of petroleum oils and synthetic fluids (First Revision),MSV1-EC644228804537D8,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-BD933D48682E7F2E,Need applicable Indian Standard for TEXTILES COTTON WEBBING ROLLED EDGES SPECIFICATION,MSV1-FCE45C8A23206EC4,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-4442CDEB29A1334F,Need applicable Indian Standard for Specification for Mild Steel and Medium Tensile Steel Bars and Hard-Drawn Steel Wire for Concrete Reinforcement: Part 1 Mild Steel and Medium Tensile Steel Bars (Third revision),MSV1-0A3AA65793A872D4,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-587E633C91B6ED31,Need applicable Indian Standard for Light Liquid Paraffin for Cosmetic Industry - Specification Second Revision of IS 7299,MSV1-84C78CBACCDF84F2,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-C632E555E235C109,Need applicable Indian Standard for Stoneware Containers for General Purposes - Specification (First Revision),MSV1-10EBE9D8F9A16788,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-856CEB33A08A29FB,Need applicable Indian Standard for Specification for polyester cotton belting duck,MSV1-193C6D877F63B71A,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-F92C495BC857B806,Need applicable Indian Standard for Pipe threads where pressure - Tight joints are made on the threads - Verification by means of limit gauges (First Revision),MSV1-E3B4FB6F28ED9A59,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-6E87F43B68CBD706,Need applicable Indian Standard for Water Quality Enumeration of Clostridium perfringens Method using membrane filtration,MSV1-D09AD115DB99B64E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-62F7A8054CAF5934,Need applicable Indian Standard for Vitreous Enamelware Part 2 Test Methods Section 12 Resistance to Torsion (Second Revision),MSV1-EAEE85421947629E,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-289E142436FAE82D,"Need applicable Indian Standard for Hydroquinone, Photographic Grade - Specification (Fourth Revision)",MSV1-3BFF3477CD0A9E9C,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-12D7F2BC2F5E887E,Need applicable Indian Standard for One percent chromium steel castings for resistance to abrasion - Specification (Second Revision),MSV1-1A850FB120FEE08D,POSITIVE,SYNTHETIC,True,SYNTHETIC
SPAIR-DF4AC98467172403,Need applicable Indian Standard for Specification for electrical wind screin wipers: Part 2 wiper motors,MSV1-FD3B02D8E36F26E1,POSITIVE,SYNTHETIC,True,SYNTHETIC
