document_id,standard_id,standard_number,validation_status,record_type,synthetic_flag
DOC-25F4BD72C0353FE2,MSV1-25F4BD72C0353FE2,IS 14232:1995,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-3AE6006AF0F0204E,MSV1-3AE6006AF0F0204E,IS 14235:1995,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6CF02C68D245B251,MSV1-6CF02C68D245B251,IS 14238:1995,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E64770F1E95BC303,MSV1-E64770F1E95BC303,IS 3101:1995,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-3CB88ECA18246394,MSV1-3CB88ECA18246394,IS 11347:1995,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-EF95801904BA3203,MSV1-EF95801904BA3203,IS 14227:1995,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-508502250E311712,MSV1-508502250E311712,IS 10924:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D555FA473625115B,MSV1-D555FA473625115B,IS 11343:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-8E651A36B0435977,MSV1-8E651A36B0435977,IS 12381:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E6BE8C89E80A1FEA,MSV1-E6BE8C89E80A1FEA,IS 13730 (Part 15):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-2DFC93254CEDFF46,MSV1-2DFC93254CEDFF46,IS 13893:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C573AB4AB3092F0F,MSV1-C573AB4AB3092F0F,IS 13946 (Part 2):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-886E7C2287D2B87F,MSV1-886E7C2287D2B87F,IS 13978:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D29956E1C8FA85D1,MSV1-D29956E1C8FA85D1,IS 14128:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1EDEBA2235668201,MSV1-1EDEBA2235668201,IS 14182:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-370EE91048A66C21,MSV1-370EE91048A66C21,IS 14189:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-7C274EB14D42258B,MSV1-7C274EB14D42258B,IS 14211:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C7AC4D83461D193E,MSV1-C7AC4D83461D193E,IS 14214:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-9536AE36C8E33FE9,MSV1-9536AE36C8E33FE9,IS 14215:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-4172C77E0CC975C5,MSV1-4172C77E0CC975C5,IS 14217:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-B646A27E58DDB409,MSV1-B646A27E58DDB409,IS 1545:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-7F1C2526E4EC314D,MSV1-7F1C2526E4EC314D,IS 1589:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-440EA1C73720660E,MSV1-440EA1C73720660E,IS 1626 (Part 2):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-0D92467A1192D174,MSV1-0D92467A1192D174,IS 3055 (Part 1):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-9B733BDB22A94240,MSV1-9B733BDB22A94240,IS 3114:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-8C6CF334CF6448F5,MSV1-8C6CF334CF6448F5,IS 3784:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-4FADFE66303C09FD,MSV1-4FADFE66303C09FD,IS 4060:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-815C4B5E23A08819,MSV1-815C4B5E23A08819,IS 4410 (Part 22):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-BF18A4CAB3ECEDB9,MSV1-BF18A4CAB3ECEDB9,IS 6746:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-9424AC7B62C0E6AF,MSV1-9424AC7B62C0E6AF,IS 7995:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C0708FBE21CB7596,MSV1-C0708FBE21CB7596,SP 61:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-940E1CF913DAE1DC,MSV1-940E1CF913DAE1DC,IS 7323:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-F790635C4BCD8872,MSV1-F790635C4BCD8872,IS 13946 (Part 3):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1E9A5482556875AC,MSV1-1E9A5482556875AC,IS 14134:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-29093980B57287B2,MSV1-29093980B57287B2,IS 14137:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-52AB82AC10D7ACE1,MSV1-52AB82AC10D7ACE1,IS 14143:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-49C84955DBD4199F,MSV1-49C84955DBD4199F,IS 14188:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-088CB026D88F1FD1,MSV1-088CB026D88F1FD1,IS 14196:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-979B13CB1196BD3B,MSV1-979B13CB1196BD3B,IS 14201:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-7F0743B58A187A35,MSV1-7F0743B58A187A35,IS 14218:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6CC1F5F2C39D0E19,MSV1-6CC1F5F2C39D0E19,IS 2742 (Part 4):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1802F18AE7274DA7,MSV1-1802F18AE7274DA7,IS 4371:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-431CB69A04D5F9B2,MSV1-431CB69A04D5F9B2,IS 8646:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C13DB069ADC01417,MSV1-C13DB069ADC01417,IS 10134:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-9824D4D6C5AD2E6D,MSV1-9824D4D6C5AD2E6D,IS 11758:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5E0551F579F04567,MSV1-5E0551F579F04567,IS 13953:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E7257E8E739EF58F,MSV1-E7257E8E739EF58F,IS 14171:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-477D1B147B40DA59,MSV1-477D1B147B40DA59,IS 14178:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-B0FCB5433F82E2B3,MSV1-B0FCB5433F82E2B3,IS 14198 (Part 1):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-52AC861DDDC04E0C,MSV1-52AC861DDDC04E0C,IS 14198 (Part 2):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1B19E71415C97BB8,MSV1-1B19E71415C97BB8,IS 2557:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-9ECC59944B8E43A7,MSV1-9ECC59944B8E43A7,IS 3081:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-4E26238C91A6FC7A,MSV1-4E26238C91A6FC7A,IS 5346:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-30136AA3657ED501,MSV1-30136AA3657ED501,IS 779:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-B6E85D4CF19253CF,MSV1-B6E85D4CF19253CF,IS 13416 (Part 5):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-95E08D7CA77DFCBD,MSV1-95E08D7CA77DFCBD,IS 13730 (Part 6):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-CAB6E4CA3C982754,MSV1-CAB6E4CA3C982754,IS 13730 (Part 9):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-3CF345F12E8DC8DC,MSV1-3CF345F12E8DC8DC,IS 13994:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-29FB2113254D89AB,MSV1-29FB2113254D89AB,IS 14162:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-CD366791E9DD4585,MSV1-CD366791E9DD4585,IS 14210:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-67A5101EDD52C189,MSV1-67A5101EDD52C189,IS 1626 (Part 3):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-0BE836EE8D2A85E4,MSV1-0BE836EE8D2A85E4,IS 2395 (Part 1):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-927FB94F672A0367,MSV1-927FB94F672A0367,IS/QC 420000:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-7B6B3113688D484D,MSV1-7B6B3113688D484D,IS/QC 420100:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-475E0B2235A6F9B7,MSV1-475E0B2235A6F9B7,IS 1300:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-BB22ABCDACB6F5FA,MSV1-BB22ABCDACB6F5FA,IS 13174 (Part 2):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-4455E8D32414E939,MSV1-4455E8D32414E939,IS 13990:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D6F5DDE066FB1FB0,MSV1-D6F5DDE066FB1FB0,IS 14153:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-77CD6B6AFF236121,MSV1-77CD6B6AFF236121,IS 14195:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6AE8284BA300691C,MSV1-6AE8284BA300691C,IS 14205 (Part 1):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-AE90872EB92E7767,MSV1-AE90872EB92E7767,IS 1626 (Part 1):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1238ABC7048D788A,MSV1-1238ABC7048D788A,IS 2556 (Part 5):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5B0701268255B7AE,MSV1-5B0701268255B7AE,IS 398 (Part 4):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-473470DAD04EA206,MSV1-473470DAD04EA206,IS 4107:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5352F38CEC616699,MSV1-5352F38CEC616699,IS 4372:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-4FA9FBD77F77AF9A,MSV1-4FA9FBD77F77AF9A,IS 4398:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-DF2EEB490CA40AF7,MSV1-DF2EEB490CA40AF7,IS 4491:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-196B624A4075C5F4,MSV1-196B624A4075C5F4,IS 13416 (Part 3):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-151C10BCFF4DEB89,MSV1-151C10BCFF4DEB89,IS 13416 (Part 4):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-74E0B8E4554AE942,MSV1-74E0B8E4554AE942,IS 13916:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-3D50753D8C165A21,MSV1-3D50753D8C165A21,IS 13951:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-052016CF15254215,MSV1-052016CF15254215,IS 13984 (Part 2/Sec 2):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-20640ED8F3125255,MSV1-20640ED8F3125255,IS 14122:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-0C9BB886FFE0B9F7,MSV1-0C9BB886FFE0B9F7,IS 14123:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1366C6DC22A8563A,MSV1-1366C6DC22A8563A,IS 14140:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5C609BE0E00DA3F3,MSV1-5C609BE0E00DA3F3,IS 14141:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-F34B5C9F7A538B09,MSV1-F34B5C9F7A538B09,IS 14142:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-63EC13F59D2E225D,MSV1-63EC13F59D2E225D,IS 14158:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-EFEABB98BF49B7D9,MSV1-EFEABB98BF49B7D9,IS 14159:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-61D45FF752B343E0,MSV1-61D45FF752B343E0,IS 14161:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A9AE3104DBAD45D5,MSV1-A9AE3104DBAD45D5,IS 14183:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A779649E52A39911,MSV1-A779649E52A39911,IS 14184:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-9DA764FC4584EF8C,MSV1-9DA764FC4584EF8C,IS 2105:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-176E4EAD1027CA7A,MSV1-176E4EAD1027CA7A,IS 2395 (Part 2):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-ED8E09731FBDF7B1,MSV1-ED8E09731FBDF7B1,IS 302 (Part 2/Sec 45):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C2D9609B4D136EA3,MSV1-C2D9609B4D136EA3,IS 3947:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-F6D03B32FEB044A3,MSV1-F6D03B32FEB044A3,IS 5046:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-CFBE26B3D3C53F04,MSV1-CFBE26B3D3C53F04,IS 5822:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-19A22F2F49B7F517,MSV1-19A22F2F49B7F517,IS 8526:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-4F7CD3D9CDC7D6BC,MSV1-4F7CD3D9CDC7D6BC,IS 959:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-3EB0B322746B584A,MSV1-3EB0B322746B584A,IS 11342:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-688D19DBB113A2E4,MSV1-688D19DBB113A2E4,IS 12061:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5845C6334253DA28,MSV1-5845C6334253DA28,IS 13976:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-637EF391FA85D70A,MSV1-637EF391FA85D70A,IS 13977:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A40C96B1971F6473,MSV1-A40C96B1971F6473,IS 13984 (Part 2/Sec 1):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-01D82CF7716E4626,MSV1-01D82CF7716E4626,IS 14125:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-440133FB8DC7042A,MSV1-440133FB8DC7042A,IS 14156:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-7D4289A4D9E443CA,MSV1-7D4289A4D9E443CA,IS 2644:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-900C6CFFF53957C4,MSV1-900C6CFFF53957C4,IS 302 (Part 2/Sec 24):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-BA5F8436F354A98C,MSV1-BA5F8436F354A98C,IS 3389:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C06CFCF7378641E4,MSV1-C06CFCF7378641E4,IS 3669:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A142F8B866DB4D2A,MSV1-A142F8B866DB4D2A,IS 3911:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C221DF24FFCABEBE,MSV1-C221DF24FFCABEBE,IS 6312:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-448B176A744F96C2,MSV1-448B176A744F96C2,IS 14146:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A4453AF2D13DDB93,MSV1-A4453AF2D13DDB93,IS 10461 (Part 2):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-4EE698EF2D957C1C,MSV1-4EE698EF2D957C1C,IS 10557:1983,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-20F980C6DE18EADC,MSV1-20F980C6DE18EADC,IS 10840:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-F13F4FFC9C711C84,MSV1-F13F4FFC9C711C84,IS 11845 (Part 3):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-FE851C860DD01EF0,MSV1-FE851C860DD01EF0,IS 12709:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-2378935EB2E1947D,MSV1-2378935EB2E1947D,IS 13453:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C4593AD3FF174238,MSV1-C4593AD3FF174238,IS 13937 (Part 1):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-957F62F8AB60E977,MSV1-957F62F8AB60E977,IS 13983:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-0FAA01D85EA76218,MSV1-0FAA01D85EA76218,IS 14124:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-535ED07B220D1F75,MSV1-535ED07B220D1F75,IS 1959:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-95E3C1FA474E6C2C,MSV1-95E3C1FA474E6C2C,IS 2451:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5E622271160BD818,MSV1-5E622271160BD818,IS 2742 (Part 1):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-0A68BD0983E0952E,MSV1-0A68BD0983E0952E,IS 3930:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6BE0FD247CDE469C,MSV1-6BE0FD247CDE469C,IS 4730:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-7F7CAF9A6AB61F5C,MSV1-7F7CAF9A6AB61F5C,IS 4941:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-EC0BE4208473584B,MSV1-EC0BE4208473584B,IS 5192 (Part 2):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C33460BFC28D505D,MSV1-C33460BFC28D505D,IS 6830:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-96FF31508F9C6A68,MSV1-96FF31508F9C6A68,IS 7101:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5B0F0D8735BCF9FB,MSV1-5B0F0D8735BCF9FB,IS 7130:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-707346E65C6A2796,MSV1-707346E65C6A2796,IS 8401:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-0752EA2C27ADF4CD,MSV1-0752EA2C27ADF4CD,IS/QC 302400:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1B8F98954E79A6E5,MSV1-1B8F98954E79A6E5,IS 13826 (Part 5):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-0200B0755FF2BC42,MSV1-0200B0755FF2BC42,IS 13896:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-1BC6B797675E174E,MSV1-1BC6B797675E174E,IS 13907:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6801C83FD9ED0AB8,MSV1-6801C83FD9ED0AB8,IS 13958:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C39A08BDBDC2BD93,MSV1-C39A08BDBDC2BD93,IS 13965:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-CEB49109A6F7170B,MSV1-CEB49109A6F7170B,IS 13971 (Part 1):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-CA35DA461288E767,MSV1-CA35DA461288E767,IS 13971 (Part 2):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-81C3B11DF5E2F5C2,MSV1-81C3B11DF5E2F5C2,IS 13973:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-397C41983DA238C6,MSV1-397C41983DA238C6,IS 13975:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-BF1339FDAB8CAFA0,MSV1-BF1339FDAB8CAFA0,IS 13981:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E8B440DA8736011C,MSV1-E8B440DA8736011C,IS 13984 (Part 2/Sec 3):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E25B235088544719,MSV1-E25B235088544719,IS 13986 (Part 1):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-01E962F26D116397,MSV1-01E962F26D116397,IS 13986 (Part 2):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D8D04C877344827D,MSV1-D8D04C877344827D,IS 13989:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E0671584DAA68455,MSV1-E0671584DAA68455,IS 13992:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-8FAFB85F40F366ED,MSV1-8FAFB85F40F366ED,IS 14144:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E9DCF3EDD50935A5,MSV1-E9DCF3EDD50935A5,IS 14145:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-536EAA13AB6F352B,MSV1-536EAA13AB6F352B,IS 1418:2009,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-65CC4BBBA937D092,MSV1-65CC4BBBA937D092,IS 14213:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-D1408A573EAB714A,MSV1-D1408A573EAB714A,IS 2268:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6942D8A36B786DFF,MSV1-6942D8A36B786DFF,IS 2494 (Part 1):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-10EEA11DB2EAEE4B,MSV1-10EEA11DB2EAEE4B,IS 2742 (Part 5):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-12F1DE67A4D32394,MSV1-12F1DE67A4D32394,IS 302 (Part 2/Sec 203):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-C5DF339F165C05AC,MSV1-C5DF339F165C05AC,IS 302 (Part 2/Sec 208):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-EE3FDF4FB362975D,MSV1-EE3FDF4FB362975D,IS 302 (Part 2/Sec 209):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-4CF67EBCBA17F5A8,MSV1-4CF67EBCBA17F5A8,IS 302 (Part 2/Sec 32):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-BD647152A6D11201,MSV1-BD647152A6D11201,IS 4525:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-8DB59B44A91A450A,MSV1-8DB59B44A91A450A,IS 4987:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-E186770BED006C0B,MSV1-E186770BED006C0B,IS 5186:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-9C6AEAA5CC94C635,MSV1-9C6AEAA5CC94C635,IS 5192 (Part 1):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-B27BE78CAF3BDBA1,MSV1-B27BE78CAF3BDBA1,IS 5834 (Part 1):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-F2D7BC78FD11BC8E,MSV1-F2D7BC78FD11BC8E,IS 7154:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-516CBD9FD8C1FCDA,MSV1-516CBD9FD8C1FCDA,IS 738:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-6CFBCF1E62BC89F9,MSV1-6CFBCF1E62BC89F9,IS 7983:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-013C05FA3F571321,MSV1-013C05FA3F571321,IS 8:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-7E10F5E96681BB56,MSV1-7E10F5E96681BB56,IS 8122 (Part 1):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-DE7F8660B7A436D9,MSV1-DE7F8660B7A436D9,IS 8408:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-774941206D17049F,MSV1-774941206D17049F,IS 8423:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-ADF36ADA091E669E,MSV1-ADF36ADA091E669E,IS 8567:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-5C87044E22B45E0F,MSV1-5C87044E22B45E0F,IS 9762:1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
DOC-A620BD696EF66F7B,MSV1-A620BD696EF66F7B,IS 11154 (Part 4):1994,SOURCE_DERIVED,OFFICIAL_SOURCE_INVENTORY,False
