translation_id,source_text,translated_text,source_language,target_language,translation_type,source,validation_status
TR-48CE32E8EC774159,Specification for carbon and carbon manganese free cutting steels (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-A42E815C58F3977F,"Specification for press, flask, dental",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-5844A72AEE9269A6,"Methods of test for commercial blasting explosives and accessories: Part 2 explosives: Sec 1 explosives, general",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-86B700FAB5DB3797,Specification for the national flag of India (cotton khadi) (second revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-9B19F9AB816598A0,e-EXPLODERS – SPECIFICATION,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-A77B6CBDF6FAE167,Nanotechnologies Characterization of single-wall carbon nanotubes using transmission electron microscopy,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-E4BE97CE765E6CFC,Geosynthetics — Methods of Test Part 4 Dynamic Perforation (Cone Drop Test) ( Second Revision ),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-CBD02D97B0731D88,Code of practice for flat roof finish : mud phuska,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-227445A988500528,Municipal Governance Part 7: Water and Sewerage Section 1: Taxonomy,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-23E8B0175874E1BB,Automotive vehicles - Hood latch system i - Method of test,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-560AA3E6E94314C7,High Fidelity Audio Equipment and Systems: Minimum Performance Requirements Part 6: Microphones (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-D18B29D80A8BD366,Textile Floor Coverings - Determination of Flame Resistance by Tablet Test (First revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-AC1270C5058AF650,REFRIGERATED DISPLAY CABINETS PART 1 VOCABULARY [ First Revision of IS 16672 (Part 1) : 2017/ISO 23953-1 : 2015] ( Adoption of ISO 23953-1 : 2023),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-35BBCE4007C5CD57,Code of practice for design and construction of port and harbour structures: Part 1 concrete monoliths,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-DCB5D6E69E4DED78,Gas Analysis - Conversion of Gas Mixture Composition Data,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-F138665C5AA66008,Specification for electronic weighing - In - Motion systems: Part 3 methods of tests: Sec 2 site tests,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-DB3DEFDA18FAFC0C,Lubricants for wire ropes and - Fibre cores - Specification part - 2 lubricants for wire strands and ropes . (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-0604CD3138FEED20,Methods of chemical analysis of metallic silicon,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-1158E7E12C5E7362,Textile - Handloom viscose staple fibre shirting - Specification (second revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-5344C4110F483793,Biotechnology Requirements for evaluating the performance of quantification methods for nucleic acid target sequences qPCR and dPCR,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-7182DD431B5C8833,Code for designation of aluminium and its alloys,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-BA689ABD93C9C6A7,Specification for radio disturbance and immunity measuring apparatus and methods: Part 2 methods of measurement of disturbances and immunity: Sec 1 conducted disturbance measurements (Second Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-E13B778AE833CA8C,Plastics - Methods of testing: Part 2 sampling and preparation of test specimens section 11 injection moulding offest specimens of thermosetting powder moulding compounds (Pmcs) - Small plates,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-A2075145D3CC47B2,Sustainable development of habitats - Indicators for resilient cities,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-A435270B90E9B709,Specification for welding coupling assembly for oil - Hydraulic systems,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-ECAC903EA62DC1D5,STEEL WIRE ROPES — DETERMINATION OF ROTATIONAL PROPERTIES,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-A05198938C6CA8CD,Glossary of textile terms – Woven fabrics (second revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-5E5C743A015FF8D8,Method of test for rigid cellular thermal insulation materials: Part 2 apparent density (Second Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-2C69BC9B34FB0800,"Shipbuilding - Welded Bulkhead Pieces with Flanges for Steel Pipework - PN 6, PN 10 and PN 16",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-94F8607915DFF25F,Methods of Physical Tests for Hydraulic Cement: Part 3 Determination of Soundness (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-39700D452C77592C,Cardiovascular implants and artificial organs - Blood - Gas exchangers (Oxygenators) (Second Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-B027FEEB60B70F0D,"Specification for cast or forged steel check valves (Flanged Or Butt Welding Ends) for petroleum, petrochemicals, chemicals and allied industries",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-D4B9AEAD1DD10A59,Deviations on untoleranced dimensions and mass of steel castings (Third Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-4771BEF2C04A34B5,Presentation of statistical data: Part 1 tabulation and summarization (Third Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-5088C1BC42F5CC6A,Medical Laboratory Glassware — Bacteriological Bottles — Specification (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-8952115444BAB6DE,AMENDMENT NO. 1 TO IS 3315 : 2024 DIRECT EVAPORATIVE AIR COOLER - SPECIFICATION (Fourth Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-0CCE0BD361C46FCD,Commercial Stationery Forms Books - Specification (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-0B35B06A22779418,Automotive vehicles - Starting gradeability - Method of measurement and requirement (Second Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-72933E3B31F0070A,"Aviation turbine fuel (Kerosene Type, Jet A - 1) containing synthesized hydrocarbons - Specification",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-A9346B0068335C63,Methods of sampling and tests for oils and fats: Part 2 purity tests: Sec 21 test for detection of animal fat in vegetable oils and fats and vlcHersa by GLC (Fourth Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-A1E8154BD1A4C96E,Acrylic based Polymer waterproofing Materials - Methods of Test - Part 2 : Determination of Coarse Particles,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-388C2EAFE5AFD475,Method for determination of sulphur present in sponge iron after separation of non-magnetic materials,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-C32FFEF1AE0CABC0,Sensitive anemometer - Specification,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-F7C2599681E9284C,Roof Bars Used in Mines — Methods of Test (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-E1BB74A7794720ED,Magnets (For Use In Schools And Colleges) - Specification,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-BD3A797BA9489389,Plastic Cervical Collar(HINDI),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-8920A14A7F6469B9,Method for determination of staple length of greasy wool,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-87E29676D583C04A,Trade Names and Abbreviated Symbols for Timber Species (Third Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-891D46993A36D783,Derisking Photovoltaic Modules Sequential and Combined Accelerated Stress Testing,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-68F10BF021D7734E,Railway carriagefans - Specification (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-FB8A0D2DA8683CEC,METHODS OF TEST FOR PULP PART 6 COPPER NUMBER OF PULP,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-5EF6514ED3304CF6,Specification for steel wire for needles,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-20CA98162BA78088,Air - Conditioning and ventilation of machinery control - Rooms on board ships - Design conditions and basis of calculations,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-D11501B090FB2749,Aluminium paints for general purposes - Specification (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-DA6813D10025369A,Panel mounted equipment - Electrical measuring instrument - Dimensions for panel mounting (Second Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-8DEF3488486C17DF,Code of Manufacturing Worsted Semi-Worsted and Woollen Yarns and Tolerances,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-5109A4E14CBBFDA6,Clay Ridge and Ceiling Tiles - Specification (Third Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-84F01DD97C687FB2,Technical product documentation -- Simplified representation of pipelines: Part 2 Isometric projection (Second Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-5DE664EF205F95D4,Specification for rivets for shipbuilding,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-2D86377D4CC3E6C8,Medical Electrical Equipment Part 2 Particular Requirements for the Basic Safety and Essential Performance Section 35 Heating devices using blankets pads or mattresses and intended for heating in medical use,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-18BEB4813723E788,Machine Tools - Safety - Electrical Discharge Machines(FIRST REVISION),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-D359F8B537F1888B,Pneumatic cylinders for mechanized multiple spot welding,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-68E476B5D5AECA7B,"In Vitro Diagnostic Medical Devices - Requirements for Establishing Metrological Traceability of Values Assigned to Calibrators, Trueness Control Materials and Human Samples",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-6FC8F95BC6465849,General Purpose Plug Valves - Specification (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-FADB19BFBDDDE11E,Ergonomics of the physical environment Application of International Standards to people with special requirements Adoption of ISO 28803: 2012,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-6E2D4D3A3D4C4BB2,Alcoholic drinks - Low alcoholic beverages,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-068814875FCDFB8F,Code of practice for construction of floors and roofs using precast concrete waffle units,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-F89F8D0E735A91C5,"Recommendations for packaging, transport and storage of asbestos",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-1F09802C4BEAC758,Concrete block making machines - General requirements (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-CC6BB91D4A9AEC9F,Geosynthetics – High density polyethylene (HDPE) geomembranes for lining – Specification (first revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-D40FBD13D527595C,Specification for flyers for jute spinning frames,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-833CD8C0E698745B,Siddha Glossary of Terms Part 7 - Standardized Terminology on Fundamental Principles of Varmam,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-91A73FD806AB2C00,Adventure tourism Cyclotourism Requirements and recommendations,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-9D6AA3D89C0171B9,Needle Roller Bearings — Specification (Second Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-5FBC314FB0B51134,Compressed Air: Part 8 Test Methods for Solid Particle Content by Mass Concentration,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-DD8E8C8C9DAE8978,"Criteria for hydraulic design of surge tanks: Part 1 simple, restricted orifice and differential surge tanks (First Revision)",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-0D6F9709EDAEBA4B,Plastics Methods of Exposure to Laboratory Light Sources: Part 4 Open-Flame Carbon-Arc Lamps,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-6BCAEA9882504292,Optical fibres: Part 1 measurement methods and test procedures: Sec 51 dry heat (Steady State) tests (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-04EDD1D773688319,"Washer-disinfectors — Part 6: Requirements and tests for washer-disinfectors employing thermal disinfection for non-invasive, non-critical medical devices and healthcare equipment",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-4EEF24C6B8248C22,Textiles - Quantitative Chemical Analysis - Mixtures of Certain Cellulose Fibres with Certain Other Fibres (Method Using Sulfuric Acid) (Second Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-FA4DDF29F41B5753,Laboratory glassware - Disposable micropipettes,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-621CB5D0BDEA9584,Methods of measurement of radar and oscilloscope cathode - Ray tubes (First Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-236B565AF6B51282,"Joints in buildings - Vocabulary, (First Revision)",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-C57727D64E318E2E,"Power transmission - Belts - Code of practice for selection, storage, installation and maintenance of belting for power transmission: Part 2 V - Belt drives (First Revision)",NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-97A6D21DF7C51E82,Silicone greases - Specification,NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
TR-F8818B67AB25419A,Sesamum oilcake as livestock feed ingredient - Specification (Second Revision),NOT_MACHINE_TRANSLATED_IN_THIS_BUILD,English,MULTILINGUAL_SCHEMA,NOT_AVAILABLE,NO_TRANSLATION_ENGINE_USED,NEEDS_TRANSLATION_OR_HUMAN_VALIDATION
