committee_id,committee_name,source,validation_status
COMMITTEE-CF5E4FB4DA8B024D,UNVALIDATED_PART_CLUSTER::IS/ISO 105 (Part C12):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-2CBD87EF5630E45A,UNVALIDATED_PART_CLUSTER::IS 3600 (Part 9):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-E21DFBBFB6C8DE7D,UNVALIDATED_PART_CLUSTER::IS 18726 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-6A393B83C25AD53B,UNVALIDATED_PART_CLUSTER::IS 19101 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-D0C24E672C8130F9,UNVALIDATED_PART_CLUSTER::IS 19132 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-D0EF2C7A3D31E234,UNVALIDATED_PART_CLUSTER::IS 19153 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-7F70B14239E3DD7E,UNVALIDATED_PART_CLUSTER::IS 1060 (Part 8/Sec 4):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-ED97930A59E34752,UNVALIDATED_PART_CLUSTER::IS 1060 (Part 8/Sec 5):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-785F8DDBC8D6DAFB,UNVALIDATED_PART_CLUSTER::IS 3025 (Part 64):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-C9B5D1F9ADAD6BE6,UNVALIDATED_PART_CLUSTER::IS 3025 (Part 65):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-AEC6B47A18EA18CB,UNVALIDATED_PART_CLUSTER::IS 17614 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-C983B2A8939A9100,UNVALIDATED_PART_CLUSTER::IS 18620 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-84DE98100BF3B277,UNVALIDATED_PART_CLUSTER::IS/ISO/IEC/TS 30105 (Part 6):2021,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-D68DE9B3D80726EB,UNVALIDATED_PART_CLUSTER::IS 1060 (Part 8/Sec 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-21FD9053037DE707,UNVALIDATED_PART_CLUSTER::IS/ISO/IEC/TS 30105 (Part 9):2023,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-C30DD65E2638795C,UNVALIDATED_PART_CLUSTER::IS/ISO/IEC/TR 30105 (Part 7):2019,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-602BA82C5C6C6785,UNVALIDATED_PART_CLUSTER::IS 4092 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-3F25FDCC07BBE806,UNVALIDATED_PART_CLUSTER::IS 9815 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-572FE6554A79C4B8,UNVALIDATED_PART_CLUSTER::IS 7906 (Part 3):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-2DD3210BD365C667,UNVALIDATED_PART_CLUSTER::IS/IEC 60127 (Part 1):2023,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-14C00FFBF8A8EC70,UNVALIDATED_PART_CLUSTER::IS 16197 (Part 10):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-3BDCB7607FB8A845,UNVALIDATED_PART_CLUSTER::IS 17064 (Part 4):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-D63626B73B9C328C,UNVALIDATED_PART_CLUSTER::IS 17064 (Part 10):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-D02868C2BD5BF85A,UNVALIDATED_PART_CLUSTER::IS 19094 (Part 6):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-64A133F2FFD1F80E,UNVALIDATED_PART_CLUSTER::IS 19095 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-6359DCFF14B4C6D8,UNVALIDATED_PART_CLUSTER::IS 14615 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-C0D7AB3B9F7B00A5,UNVALIDATED_PART_CLUSTER::IS 14615 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-96D357D6EC1EA54F,UNVALIDATED_PART_CLUSTER::IS 14615 (Part 4):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-76CFAA85E4AE5C3D,UNVALIDATED_PART_CLUSTER::IS 14476 (Part 1 to 9):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-3E49685C6643E4B7,UNVALIDATED_PART_CLUSTER::IS 1891 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-100A236C84CF5298,UNVALIDATED_PART_CLUSTER::IS 18920 (Part 3):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-43E67F27CAFC7BF0,UNVALIDATED_PART_CLUSTER::IS 19120 (Part 5):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-74CE738DBB9D0CA5,UNVALIDATED_PART_CLUSTER::IS 18920 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-5CAD7C57945E731D,UNVALIDATED_PART_CLUSTER::IS 18430 (Part 32):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-793E829086B4A7E4,UNVALIDATED_PART_CLUSTER::IS 18920 (Part 4):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-354067146FDC8927,UNVALIDATED_PART_CLUSTER::IS 6053 (Part 5):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-97B81A2453FFFFCE,UNVALIDATED_PART_CLUSTER::IS 7422 (Part 5):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-51B509E7EA4835E2,UNVALIDATED_PART_CLUSTER::IS 18006 (Part 8/Sec 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-2B24D5AB78BE717B,UNVALIDATED_PART_CLUSTER::IS 18006 (Part 7/Sec 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-E1575C0B5A0E0567,UNVALIDATED_PART_CLUSTER::IS 13730 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-8A73BE0D796F04BF,UNVALIDATED_PART_CLUSTER::IS 2026 (Part 10):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-FA3C793D213F75EE,UNVALIDATED_PART_CLUSTER::IS 6303 (Part 3):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-B6DFFF240A253382,UNVALIDATED_PART_CLUSTER::IS 18972 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-7EB26A0055DE57FE,UNVALIDATED_PART_CLUSTER::IS 18972 (Part 20):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-61A850F3736E392D,UNVALIDATED_PART_CLUSTER::IS 18972 (Part 100):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-3D41B9B52E0DB51F,UNVALIDATED_PART_CLUSTER::IS 18925 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-4B743595520E1C08,UNVALIDATED_PART_CLUSTER::IS 9385 (Part 6):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-4AF762C5ACDAD685,UNVALIDATED_PART_CLUSTER::IS 16197 (Part 12):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-1D62482A71FB458C,UNVALIDATED_PART_CLUSTER::IS 18925 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-9CD415CF9024C4BC,UNVALIDATED_PART_CLUSTER::IS 18925 (Part 3):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-3855A1093A08935D,UNVALIDATED_PART_CLUSTER::IS 18925 (Part 4):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-D470809090B0A167,UNVALIDATED_PART_CLUSTER::IS 18925 (Part 5):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-B63D1A7B70EA2D58,UNVALIDATED_PART_CLUSTER::IS 18925 (Part 6):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-5411841493EBFD6D,UNVALIDATED_PART_CLUSTER::IS 18925 (Part 7):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-C0E14ADD9CA51527,UNVALIDATED_PART_CLUSTER::IS 18925 (Part 8):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-98F9D96D97B43A8C,UNVALIDATED_PART_CLUSTER::IS 18972 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-CC22AFF87C6BAA49,UNVALIDATED_PART_CLUSTER::IS 18972 (Part 10):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-7ABC7DB7D062868F,UNVALIDATED_PART_CLUSTER::IS 18766 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-8D3D1F940B7FD194,UNVALIDATED_PART_CLUSTER::IS 18995 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-03F3646A186FF114,UNVALIDATED_PART_CLUSTER::IS 18995 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-36C2E316F2DB5D8E,UNVALIDATED_PART_CLUSTER::IS 18995 (Part 3):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-0BF42116AEA6B0C8,UNVALIDATED_PART_CLUSTER::IS 18996 (Part 2):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-69A2E33830363F1E,UNVALIDATED_PART_CLUSTER::IS 18996 (Part 3):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-A709696F7FD7872F,UNVALIDATED_PART_CLUSTER::IS 18999 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-C5067BF532973EBB,UNVALIDATED_PART_CLUSTER::IS 18375 (Part 4):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-AC3E10DB06458800,UNVALIDATED_PART_CLUSTER::IS/IEC 60947 (Part 7/Sec 1):2009,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-265CEEB9A3D93C33,UNVALIDATED_PART_CLUSTER::IS/IEC 60947 (Part 7/Sec 2):2009,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-11D03B2B44AD6BAC,UNVALIDATED_PART_CLUSTER::IS 5931 (Part 6):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-90ABBCF0149DACE3,UNVALIDATED_PART_CLUSTER::IS 5931 (Part 4):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-ED0ED562D4FF6CFE,UNVALIDATED_PART_CLUSTER::IS 18750 (Part 6):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-F8F59CF8A40E787C,UNVALIDATED_PART_CLUSTER::IS 13326 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-CB6964D3962CDC19,UNVALIDATED_PART_CLUSTER::IS 15199 (Part 1):2025,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-DFF4FA603E9DC6C7,UNVALIDATED_PART_CLUSTER::IS/IEC 60034 (Part 5):2020,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-E4B26FE978B122F3,UNVALIDATED_PART_CLUSTER::IS/ISO 8980 (Part 3):2022,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-0FB69906A7699E91,UNVALIDATED_PART_CLUSTER::IS/IEC 60071 (Part 2):2023,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-2D8E870752DD0C82,UNVALIDATED_PART_CLUSTER::IS 19047 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-0467207B748D5BDD,UNVALIDATED_PART_CLUSTER::IS 13730 (Part 0/Sec 6):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-2DD3369658F1A4AE,UNVALIDATED_PART_CLUSTER::IS 13730 (Part 0/Sec 4):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-EC2CB6BB787024F3,UNVALIDATED_PART_CLUSTER::IS 13730 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-45BDFA84EBFEAD0B,UNVALIDATED_PART_CLUSTER::IS 13730 (Part 17):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-C3EC7296B78C09BF,UNVALIDATED_PART_CLUSTER::IS 13730 (Part 25):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-C659BDF3923C0424,UNVALIDATED_PART_CLUSTER::IS 13778 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-F55E76B1FCDA8B68,UNVALIDATED_PART_CLUSTER::IS 13778 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-735A2AA3C068F20E,UNVALIDATED_PART_CLUSTER::IS 7032 (Part 1 to 9):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-5E9CEB8294005F40,UNVALIDATED_PART_CLUSTER::IS 5785 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-D0E972B6515AD5C2,UNVALIDATED_PART_CLUSTER::IS 19047 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-DA23055333924187,UNVALIDATED_PART_CLUSTER::IS 18900 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-BD076B391870FA0A,UNVALIDATED_PART_CLUSTER::IS 18257 (Part 5):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-BCCD04474FFD809E,UNVALIDATED_PART_CLUSTER::IS 7422 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-F9E683C98E0CD219,UNVALIDATED_PART_CLUSTER::IS/ISO 11114 (Part 2):2021,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-D4849965D9FA13AB,UNVALIDATED_PART_CLUSTER::IS 17724 (Part 2/Sec 202):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-139D6CFE35723EDA,UNVALIDATED_PART_CLUSTER::IS/IEC 61557 (Part 9):2023,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-27AF2A5DCA756EF8,UNVALIDATED_PART_CLUSTER::IS 18622 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-28215A58BF4FE56C,UNVALIDATED_PART_CLUSTER::IS 19065 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-ACC7BF889BE9F458,UNVALIDATED_PART_CLUSTER::IS 19065 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-697551E67FF12EB0,UNVALIDATED_PART_CLUSTER::IS 19065 (Part 5):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-9AE566C76A84E409,UNVALIDATED_PART_CLUSTER::IS 5960 (Part 5):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-9168CB17B849D260,UNVALIDATED_PART_CLUSTER::IS 1367 (Part 11):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-77C5C2F535AC7BFE,UNVALIDATED_PART_CLUSTER::IS 5920 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-BD96980D947F8AA9,UNVALIDATED_PART_CLUSTER::IS 14802 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-7812A84E04CE2A7B,UNVALIDATED_PART_CLUSTER::IS 18726 (Part 5):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-6536887C1D87FAFB,UNVALIDATED_PART_CLUSTER::IS 18920 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-4D4CF552001B0823,UNVALIDATED_PART_CLUSTER::IS 18920 (Part 5):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-BC1BD4D8EA6B44D9,UNVALIDATED_PART_CLUSTER::IS 1200 (Part 6):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-C44DFF707E4E7D3C,UNVALIDATED_PART_CLUSTER::IS 18327 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-FE5AE712C342CDD4,UNVALIDATED_PART_CLUSTER::IS 397 (Part 10):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-777FEE97407F95D7,UNVALIDATED_PART_CLUSTER::IS 1200 (Part 11):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-84E088DF73B91184,UNVALIDATED_PART_CLUSTER::IS 1200 (Part 13):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-262A90CB4C383E3D,UNVALIDATED_PART_CLUSTER::IS 1200 (Part 27):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-5E31360EA911E21D,UNVALIDATED_PART_CLUSTER::IS 19075 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-73F5A534C0E150C4,UNVALIDATED_PART_CLUSTER::IS 19060 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-BFFFB3870B81A830,UNVALIDATED_PART_CLUSTER::IS 6834 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-8727AADC904533D2,UNVALIDATED_PART_CLUSTER::IS 6834 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-33DBEFD680A06170,UNVALIDATED_PART_CLUSTER::IS 6834 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-3CAE3514DFD10003,UNVALIDATED_PART_CLUSTER::IS 13218 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-F6519C1847A97640,UNVALIDATED_PART_CLUSTER::IS 3451 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-C1F24AE63F7B3EBE,UNVALIDATED_PART_CLUSTER::IS 4006 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-F2362B065E25DB1A,UNVALIDATED_PART_CLUSTER::IS/IEC 61196 (Part 1/Sec 200):2022,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-43ABF533744156A3,UNVALIDATED_PART_CLUSTER::IS/IEC 61196 (Part 6/Sec 1):2021,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-DB0E5E60C9092FE7,UNVALIDATED_PART_CLUSTER::IS 354 (Part 6):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-D07088B61E442EF4,UNVALIDATED_PART_CLUSTER::IS 6053 (Part 4):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-A4FA440846DFD8D9,UNVALIDATED_PART_CLUSTER::IS 16915 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-6802F36419AB5161,UNVALIDATED_PART_CLUSTER::IS 16915 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-1268F8E371E74B56,UNVALIDATED_PART_CLUSTER::IS 8085 (Part 29):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-0E2FC573065FB8E0,UNVALIDATED_PART_CLUSTER::IS 18879 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-BC8574D6BAB9D803,UNVALIDATED_PART_CLUSTER::IS 18879 (Part 6):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-420FE0DFA002413C,UNVALIDATED_PART_CLUSTER::IS 18879 (Part 8):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-1D87138BD2BEAAF5,UNVALIDATED_PART_CLUSTER::IS 18879 (Part 15):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-E5DB6F12695469EA,UNVALIDATED_PART_CLUSTER::IS 18881 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-9884E1AD3297D5DB,UNVALIDATED_PART_CLUSTER::IS 18750 (Part 4):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-E02AC232D297D098,UNVALIDATED_PART_CLUSTER::IS 18750 (Part 5):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-4C73424213828AAB,UNVALIDATED_PART_CLUSTER::IS 19047 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-1C8FCE7ABCEA3C6F,UNVALIDATED_PART_CLUSTER::IS 228 (Part 6):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-86CDFE6126B4836F,UNVALIDATED_PART_CLUSTER::IS 18824 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-586E5E935A984CBC,UNVALIDATED_PART_CLUSTER::IS 582 (Part 15/Sec 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-4A2863C70397DB5F,UNVALIDATED_PART_CLUSTER::IS 4006 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-98080B022DEA7221,UNVALIDATED_PART_CLUSTER::IS 4006 (Part 3):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-CEC84D0F6071E6A8,UNVALIDATED_PART_CLUSTER::IS 12450 (Part 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-59CBDDA04B81A4D2,UNVALIDATED_PART_CLUSTER::IS 13730 (Part 12):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-AB566854B21A6F2F,UNVALIDATED_PART_CLUSTER::IS 16672 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-BF9A6A776C6695C2,UNVALIDATED_PART_CLUSTER::IS 7422 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-95E0F9DD0D4EDF4C,UNVALIDATED_PART_CLUSTER::IS 7422 (Part 4):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-147C0F1510824368,UNVALIDATED_PART_CLUSTER::IS 13162 (Part 2):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-C8F525BF94AAD46D,UNVALIDATED_PART_CLUSTER::IS 4410 (Part 11/Sec 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-D2E0BBC5AAA8FD6D,UNVALIDATED_PART_CLUSTER::IS 582 (Part 15/Sec 1):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
COMMITTEE-CD6FAC57C531E977,UNVALIDATED_PART_CLUSTER::IS 3972 (Part 2/Sec 8):2024,DERIVED_FROM_IDENTIFIER_PART,INFERRED_NOT_OFFICIAL
